thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(-0.74814, 0.550832, -0.36996)","(-0.755171, 0.56029, -0.340281)","(-0.746696, 0.548943, -0.375643)","(-0.969699, 0.229222, -0.0845042)","(-0.648147, 0.655157, -0.388169)","(0.3567, 0.84426, -0.399988)","(0.866281, 0.470833, -0.166956)","(-0.963437, 0.169225, -0.20773)","(-0.964003, 0.0391893, -0.262987)","(-0.891046, 0.305037, -0.336141)","(-0.775664, 0.506818, -0.376139)","(-0.9348, 0.102419, -0.340088)","(-0.970263, 0.0343455, -0.239605)","(-0.90486, 0.307328, -0.294581)","(-0.795347, 0.513652, -0.321845)","(-0.897867, 0.00283708, -0.440257)","(-0.916179, -0.298976, -0.26689)","(-0.945347, -0.14347, -0.292806)","(-0.950906, -0.00278411, -0.309467)",oinch
"(0, 0, 0)","(-0.761442, 0.54072, -0.35753)","(-0.768685, 0.550781, -0.325214)","(-0.760699, 0.539719, -0.360611)","(-0.974757, 0.210333, -0.0748897)","(-0.660987, 0.645203, -0.383158)","(0.340832, 0.849256, -0.403234)","(0.85709, 0.484614, -0.174775)","(-0.968578, 0.150343, -0.198123)","(-0.967269, 0.0147274, -0.253325)","(-0.90336, 0.277735, -0.326807)","(-0.796316, 0.479769, -0.368378)","(-0.93999, 0.0839695, -0.330709)","(-0.973612, 0.0379975, -0.225023)","(-0.90047, 0.330532, -0.28267)","(-0.777252, 0.547437, -0.310148)","(-0.902149, -0.0149804, -0.431165)","(-0.914546, -0.315359, -0.253286)","(-0.947009, -0.159203, -0.278976)","(-0.955138, -0.017634, -0.295634)",oinch
"(0, 0, 0)","(-0.771939, 0.534033, -0.344847)","(-0.779135, 0.543814, -0.311794)","(-0.771683, 0.533697, -0.345938)","(-0.978522, 0.195398, -0.0656818)","(-0.667342, 0.644181, -0.373746)","(0.332169, 0.856297, -0.395499)","(0.85077, 0.495799, -0.174283)","(-0.972304, 0.136734, -0.18955)","(-0.969222, -0.00168399, -0.246183)","(-0.911921, 0.260452, -0.317119)","(-0.810833, 0.463344, -0.357579)","(-0.943646, 0.0721406, -0.322998)","(-0.9756, 0.039895, -0.215902)","(-0.898835, 0.343871, -0.271751)","(-0.768557, 0.566656, -0.29702)","(-0.904979, -0.0251929, -0.42471)","(-0.911592, -0.330704, -0.244201)","(-0.9477, -0.172803, -0.268336)","(-0.95847, -0.029102, -0.283705)",oinch
"(0, 0, 0)","(-0.817269, 0.480029, -0.318816)","(-0.822742, 0.491486, -0.285546)","(-0.817312, 0.480112, -0.31858)","(-0.988991, 0.147684, -0.00924206)","(-0.715239, 0.596752, -0.363758)","(0.27113, 0.844392, -0.462051)","(0.815631, 0.518359, -0.257003)","(-0.988105, 0.0823397, -0.129877)","(-0.98196, -0.0612043, -0.17891)","(-0.943299, 0.196862, -0.267268)","(-0.8566, 0.400425, -0.325417)","(-0.965198, 0.0115271, -0.261265)","(-0.988325, -0.00820071, -0.15214)","(-0.924759, 0.302565, -0.230816)","(-0.799923, 0.532428, -0.276847)","(-0.928655, -0.0896729, -0.359944)","(-0.911551, -0.378989, -0.159508)","(-0.956873, -0.219667, -0.190105)","(-0.974347, -0.0736248, -0.212665)",oinch
"(0, 0, 0)","(-0.825842, 0.464197, -0.320167)","(-0.831495, 0.475818, -0.286731)","(-0.825973, 0.464451, -0.319458)","(-0.991494, 0.129888, -0.00829334)","(-0.725157, 0.583266, -0.36599)","(0.256067, 0.846512, -0.466741)","(0.805659, 0.531606, -0.261358)","(-0.989634, 0.0639475, -0.128593)","(-0.980862, -0.0814851, -0.176831)","(-0.947821, 0.175376, -0.266231)","(-0.866075, 0.379416, -0.32551)","(-0.965676, -0.00712164, -0.259653)","(-0.988575, -0.0159814, -0.149883)","(-0.92498, 0.301552, -0.231254)","(-0.797343, 0.535399, -0.278554)","(-0.927485, -0.108159, -0.357874)","(-0.912074, -0.38002, -0.15397)","(-0.959823, -0.209646, -0.186517)","(-0.97616, -0.0543772, -0.210132)",oinch
"(0, 0, 0)","(-0.835581, 0.441873, -0.326423)","(-0.841508, 0.45391, -0.292967)","(-0.835796, 0.442281, -0.325319)","(-0.994115, 0.107909, -0.00957877)","(-0.739694, 0.560258, -0.372779)","(0.232688, 0.846196, -0.479384)","(0.790472, 0.549071, -0.27143)","(-0.99083, 0.0403561, -0.12895)","(-0.980125, -0.0920836, -0.175715)","(-0.946709, 0.17384, -0.271149)","(-0.860898, 0.383999, -0.333766)","(-0.965342, -0.0319871, -0.259021)","(-0.98822, -0.037289, -0.148425)","(-0.930731, 0.280808, -0.234279)","(-0.807414, 0.516639, -0.284899)","(-0.924958, -0.133518, -0.355846)","(-0.908972, -0.390402, -0.146135)","(-0.960074, -0.212441, -0.18201)","(-0.976803, -0.0504783, -0.208103)",oinch
"(0, 0, 0)","(-0.870931, 0.373149, -0.319749)","(-0.877098, 0.385648, -0.286313)","(-0.871224, 0.373704, -0.318298)","(-0.999301, 0.036419, 0.00844608)","(-0.787871, 0.492994, -0.369075)","(0.154236, 0.849047, -0.505303)","(0.737752, 0.602542, -0.304411)","(-0.993434, -0.0337262, -0.10932)","(-0.975716, -0.155969, -0.15379)","(-0.958968, 0.116808, -0.258332)","(-0.883132, 0.335182, -0.328225)","(-0.965285, -0.107334, -0.238127)","(-0.985651, -0.111606, -0.126635)","(-0.953105, 0.20671, -0.221047)","(-0.848629, 0.448923, -0.279817)","(-0.919553, -0.208142, -0.333315)","(-0.884873, -0.450967, -0.116743)","(-0.949331, -0.272538, -0.156503)","(-0.97648, -0.108314, -0.186427)",oinch
"(0, 0, 0)","(-0.87059, 0.373074, -0.320763)","(-0.876754, 0.385752, -0.287223)","(-0.870944, 0.373756, -0.319002)","(-0.999272, 0.0371208, 0.00880905)","(-0.790944, 0.48843, -0.36857)","(0.146433, 0.848068, -0.509252)","(0.732145, 0.606422, -0.310187)","(-0.99351, -0.0334114, -0.108731)","(-0.976779, -0.149742, -0.153234)","(-0.957219, 0.127176, -0.25992)","(-0.877288, 0.347723, -0.33084)","(-0.965472, -0.107457, -0.237311)","(-0.985806, -0.111191, -0.12579)","(-0.953183, 0.206283, -0.221108)","(-0.848892, 0.447892, -0.280668)","(-0.919854, -0.208605, -0.332193)","(-0.8961, -0.427781, -0.118354)","(-0.958445, -0.236047, -0.160203)","(-0.979646, -0.0618156, -0.19098)",oinch
"(0, 0, 0)","(-0.856023, 0.385799, -0.344069)","(-0.861457, 0.401166, -0.31138)","(-0.856388, 0.386754, -0.342083)","(-0.996772, 0.0797232, 0.00944868)","(-0.773707, 0.492115, -0.399)","(0.173694, 0.803039, -0.570052)","(0.751048, 0.554676, -0.358137)","(-0.994708, 0.000769991, -0.102737)","(-0.983515, -0.115216, -0.139367)","(-0.951229, 0.154974, -0.266733)","(-0.859983, 0.367707, -0.353866)","(-0.970606, -0.0834144, -0.225757)","(-0.99038, -0.0781449, -0.114193)","(-0.945226, 0.229588, -0.232027)","(-0.831604, 0.461417, -0.309077)","(-0.929857, -0.192933, -0.313276)","(-0.920262, -0.381346, -0.0877116)","(-0.972643, -0.181784, -0.144636)","(-0.982085, -0.00301188, -0.188413)",oinch
"(0, 0, 0)","(-0.852902, 0.401108, -0.334172)","(-0.855942, 0.416653, -0.306208)","(-0.852504, 0.399331, -0.337301)","(-0.992293, 0.119235, 0.0337268)","(-0.775835, 0.485312, -0.403178)","(0.162904, 0.756989, -0.632795)","(0.742915, 0.51269, -0.43038)","(-0.996827, 0.0326488, -0.0726021)","(-0.996365, -0.0417978, -0.0742324)","(-0.950201, 0.218527, -0.222182)","(-0.847447, 0.417142, -0.32837)","(-0.979897, -0.0607703, -0.190024)","(-0.995791, -0.0466991, -0.0788609)","(-0.943057, 0.249997, -0.219421)","(-0.823491, 0.471176, -0.315999)","(-0.946118, -0.177626, -0.270759)","(-0.939236, -0.341466, -0.0351745)","(-0.984534, -0.139696, -0.105726)","(-0.985949, 0.039191, -0.162381)",oinch
"(0, 0, 0)","(-0.856861, 0.416855, -0.303351)","(-0.857075, 0.432739, -0.279569)","(-0.856666, 0.412158, -0.310241)","(-0.981996, 0.167237, 0.0878422)","(-0.796919, 0.471848, -0.377198)","(0.11375, 0.698542, -0.70647)","(0.706608, 0.460088, -0.53761)","(-0.997327, 0.0723659, -0.0100767)","(-0.998654, 0.0515027, -0.00621244)","(-0.93395, 0.304882, -0.186506)","(-0.812979, 0.487393, -0.318609)","(-0.992303, -0.0312225, -0.11983)","(-0.999928, -0.00693792, -0.00981439)","(-0.944962, 0.27414, -0.178588)","(-0.823476, 0.480641, -0.301448)","(-0.968905, -0.155851, -0.192183)","(-0.954191, -0.294292, 0.0539651)","(-0.995022, -0.0944593, -0.0317443)","(-0.991272, 0.0808633, -0.104122)",oinch
"(0, 0, 0)","(-0.873927, 0.413185, -0.255986)","(-0.873233, 0.427469, -0.233955)","(-0.874042, 0.406866, -0.265539)","(-0.979281, 0.153622, 0.131943)","(-0.831844, 0.452752, -0.321015)","(0.0360906, 0.712091, -0.701159)","(0.646234, 0.496499, -0.579544)","(-0.997651, 0.0596619, 0.0336694)","(-0.99661, 0.0758808, 0.0317848)","(-0.927767, 0.33931, -0.155297)","(-0.800033, 0.523607, -0.292888)","(-0.996088, -0.0426217, -0.0774045)","(-0.999272, -0.0194312, 0.0328309)","(-0.955024, 0.26412, -0.134798)","(-0.841489, 0.473445, -0.26028)","(-0.974296, -0.166123, -0.15215)","(-0.948526, -0.303526, 0.0903873)","(-0.994815, -0.101377, 0.00812735)","(-0.995123, 0.0760889, -0.0627778)",oinch
"(0, 0, 0)","(-0.889256, 0.419663, -0.181954)","(-0.886435, 0.433641, -0.16183)","(-0.890579, 0.411852, -0.192997)","(-0.960869, 0.170342, 0.218438)","(-0.867454, 0.438868, -0.234346)","(-0.0618245, 0.694302, -0.717023)","(0.562858, 0.489644, -0.665913)","(-0.989378, 0.0737444, 0.125273)","(-0.986586, 0.112654, 0.118139)","(-0.923532, 0.373261, -0.0881217)","(-0.798238, 0.550239, -0.245056)","(-0.999336, -0.0318149, 0.0177565)","(-0.991919, -0.00509935, 0.126767)","(-0.960656, 0.272655, -0.0529167)","(-0.857274, 0.476566, -0.194849)","(-0.985952, -0.157764, -0.054852)","(-0.955921, -0.246304, 0.159844)","(-0.997497, -0.0250847, 0.0661119)","(-0.986549, 0.162682, -0.0160048)",oinch
"(0, 0, 0)","(-0.908888, 0.39954, -0.11954)","(-0.904627, 0.413946, -0.101483)","(-0.911372, 0.390126, -0.131158)","(-0.939572, 0.170685, 0.296768)","(-0.904936, 0.397955, -0.150737)","(-0.180342, 0.65389, -0.734782)","(0.456534, 0.474731, -0.752468)","(-0.97481, 0.0685131, 0.212252)","(-0.973072, 0.116911, 0.198651)","(-0.929202, 0.368292, -0.0307446)","(-0.816961, 0.537032, -0.210172)","(-0.99274, -0.0432032, 0.112254)","(-0.975861, -0.00995623, 0.218167)","(-0.966117, 0.257247, 0.0210048)","(-0.879844, 0.453822, -0.141139)","(-0.983856, -0.172964, 0.0459388)","(-0.944317, -0.222531, 0.242375)","(-0.991116, 0.00538824, 0.132889)","(-0.980081, 0.195545, 0.0346877)",oinch
"(0, 0, 0)","(-0.912309, 0.397744, -0.0974234)","(-0.90757, 0.412085, -0.0806392)","(-0.915455, 0.387219, -0.109563)","(-0.92866, 0.179634, 0.324533)","(-0.920368, 0.37747, -0.102173)","(-0.255092, 0.634455, -0.729654)","(0.381042, 0.474946, -0.793242)","(-0.966771, 0.074994, 0.244397)","(-0.96618, 0.124431, 0.225861)","(-0.929153, 0.369458, -0.0132484)","(-0.82192, 0.532709, -0.201666)","(-0.988122, -0.0396511, 0.148468)","(-0.967608, -0.00310173, 0.25244)","(-0.964979, 0.258045, 0.0472095)","(-0.884623, 0.449624, -0.123614)","(-0.981472, -0.171333, 0.0857781)","(-0.940895, -0.201913, 0.271932)","(-0.987768, 0.0291212, 0.153185)","(-0.974458, 0.219744, 0.0463054)",oinch
