thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(-0.0116003, -0.686492, 0.727045)","(0.129848, -0.139234, 0.981709)","(0.233909, 0.633706, 0.737362)","(0.06404, -0.0390545, 0.997183)","(-0.387515, 0.333684, 0.859353)","(-0.792987, 0.607659, 0.0438414)","(-0.72028, 0.530609, -0.446823)","(0.145619, 0.0707666, 0.986806)","(-0.449547, 0.342364, 0.825042)","(-0.892065, 0.448154, -0.0581292)","(-0.745975, 0.300319, -0.594415)","(0.229572, 0.191964, 0.954173)","(0.473937, -0.0627286, 0.878322)","(0.166541, 0.0824053, 0.982585)","(-0.125127, 0.20301, 0.971149)","(0.334991, 0.277483, 0.900436)","(0.680072, 0.369087, 0.633464)","(0.409838, 0.489916, 0.769425)","(0.129605, 0.554315, 0.822154)",pinch
"(0, 0, 0)","(-0.0242403, -0.690672, 0.722762)","(0.125804, -0.149803, 0.980679)","(0.243776, 0.622589, 0.74361)","(0.0503691, -0.0347737, 0.998125)","(-0.392741, 0.347339, 0.851534)","(-0.780768, 0.624222, 0.0273423)","(-0.702104, 0.541969, -0.461864)","(0.134347, 0.0732691, 0.988222)","(-0.458526, 0.358951, 0.812963)","(-0.881601, 0.464713, -0.0825877)","(-0.720469, 0.303611, -0.623495)","(0.221221, 0.192511, 0.956034)","(0.472872, -0.071986, 0.878186)","(0.178611, 0.0756596, 0.981007)","(-0.102593, 0.20014, 0.974381)","(0.329083, 0.275518, 0.903213)","(0.685766, 0.356821, 0.634353)","(0.420809, 0.484306, 0.767051)","(0.144392, 0.556163, 0.818434)",pinch
"(0, 0, 0)","(-0.0331733, -0.68867, 0.724315)","(0.122936, -0.151057, 0.980851)","(0.250939, 0.620111, 0.743298)","(0.0407636, -0.0233399, 0.998896)","(-0.396254, 0.364182, 0.842825)","(-0.771666, 0.635947, 0.0101298)","(-0.688752, 0.545775, -0.477232)","(0.126429, 0.0833201, 0.98847)","(-0.463955, 0.377271, 0.801507)","(-0.873629, 0.475591, -0.10289)","(-0.702851, 0.300789, -0.644613)","(0.21536, 0.200862, 0.955654)","(0.473628, -0.0695894, 0.877972)","(0.189565, 0.0801713, 0.97859)","(-0.0835253, 0.206834, 0.974804)","(0.324924, 0.281613, 0.902839)","(0.690604, 0.352883, 0.631301)","(0.431707, 0.485477, 0.760225)","(0.160282, 0.563116, 0.810685)",pinch
"(0, 0, 0)","(-0.040945, -0.688811, 0.723784)","(0.119508, -0.154644, 0.980716)","(0.255439, 0.613869, 0.746937)","(0.03451, -0.0159415, 0.999277)","(-0.398226, 0.375575, 0.836875)","(-0.764916, 0.644128, -0.00156054)","(-0.679181, 0.548578, -0.487623)","(0.121372, 0.0897153, 0.988544)","(-0.46705, 0.389624, 0.793761)","(-0.86771, 0.483253, -0.116388)","(-0.690594, 0.299035, -0.658527)","(0.21175, 0.206043, 0.955358)","(0.474142, -0.0686559, 0.877768)","(0.197898, 0.0820729, 0.976781)","(-0.0687816, 0.209973, 0.975285)","(0.322486, 0.285208, 0.902585)","(0.696521, 0.347593, 0.627723)","(0.444957, 0.483033, 0.754117)","(0.179783, 0.565089, 0.805204)",pinch
"(0, 0, 0)","(-0.0512985, -0.687307, 0.724553)","(0.115445, -0.156199, 0.980956)","(0.261826, 0.607471, 0.749951)","(0.0271089, -0.00512381, 0.999619)","(-0.399415, 0.391274, 0.829079)","(-0.755454, 0.655002, -0.0161684)","(-0.666896, 0.552121, -0.500413)","(0.115574, 0.0991366, 0.988339)","(-0.468757, 0.406192, 0.784395)","(-0.859586, 0.493769, -0.131543)","(-0.677525, 0.298243, -0.672318)","(0.207872, 0.213761, 0.954513)","(0.474944, -0.0673452, 0.877435)","(0.207263, 0.0855351, 0.974539)","(-0.0524842, 0.215681, 0.975052)","(0.320124, 0.290712, 0.901669)","(0.702921, 0.341089, 0.624148)","(0.459431, 0.480334, 0.747129)","(0.201261, 0.567777, 0.7982)",pinch
"(0, 0, 0)","(-0.0587915, -0.688577, 0.722776)","(0.112557, -0.160448, 0.980606)","(0.266438, 0.600362, 0.75404)","(0.0212609, 0.00302484, 0.999769)","(-0.400647, 0.40288, 0.822903)","(-0.748395, 0.662679, -0.0275983)","(-0.657504, 0.554274, -0.510362)","(0.110887, 0.10625, 0.988137)","(-0.470296, 0.418383, 0.777031)","(-0.853419, 0.501138, -0.143306)","(-0.667421, 0.297086, -0.682854)","(0.204585, 0.219607, 0.953896)","(0.478151, -0.0671528, 0.875707)","(0.219362, 0.0859693, 0.971849)","(-0.0332655, 0.216989, 0.975607)","(0.317948, 0.294925, 0.90107)","(0.70734, 0.335636, 0.622108)","(0.470731, 0.477013, 0.742207)","(0.218819, 0.568182, 0.793276)",pinch
"(0, 0, 0)","(-0.0646158, -0.691498, 0.719482)","(0.110263, -0.166861, 0.979796)","(0.269568, 0.588442, 0.762279)","(0.0146061, 0.0102512, 0.999841)","(-0.403058, 0.412897, 0.816738)","(-0.742271, 0.668973, -0.0388582)","(-0.648575, 0.555726, -0.520115)","(0.105223, 0.11259, 0.988054)","(-0.479802, 0.43244, 0.763404)","(-0.847115, 0.504603, -0.16665)","(-0.650247, 0.289101, -0.702567)","(0.200152, 0.224858, 0.953613)","(0.478071, -0.0655708, 0.87587)","(0.226309, 0.0876926, 0.9701)","(-0.0202773, 0.219226, 0.975463)","(0.314531, 0.298776, 0.901001)","(0.711337, 0.329478, 0.620841)","(0.480904, 0.472651, 0.738466)","(0.234502, 0.56716, 0.789518)",pinch
"(0, 0, 0)","(-0.0712293, -0.690531, 0.719787)","(0.108689, -0.168925, 0.979618)","(0.275857, 0.585738, 0.762111)","(0.00617599, 0.0268538, 0.99962)","(-0.405406, 0.431731, 0.805763)","(-0.733672, 0.677051, -0.0576844)","(-0.636776, 0.554206, -0.53607)","(0.0981337, 0.127879, 0.986923)","(-0.494334, 0.458191, 0.738712)","(-0.837375, 0.505657, -0.20764)","(-0.624163, 0.269651, -0.733286)","(0.194719, 0.238398, 0.951447)","(0.473026, -0.0561666, 0.879256)","(0.227089, 0.0993293, 0.968795)","(-0.0138916, 0.232289, 0.972548)","(0.310438, 0.310037, 0.898613)","(0.714892, 0.327189, 0.617962)","(0.489568, 0.474402, 0.731619)","(0.247529, 0.57347, 0.780936)",pinch
"(0, 0, 0)","(-0.0846317, -0.683199, 0.725311)","(0.103071, -0.162879, 0.981248)","(0.283423, 0.587371, 0.758068)","(-0.00378398, 0.0508688, 0.998698)","(-0.406266, 0.458582, 0.790348)","(-0.720555, 0.688422, -0.0829172)","(-0.620499, 0.551967, -0.557058)","(0.0901264, 0.14989, 0.984586)","(-0.510242, 0.493463, 0.704377)","(-0.822345, 0.506426, -0.259387)","(-0.592448, 0.24456, -0.767591)","(0.189074, 0.257768, 0.947527)","(0.46494, -0.0431658, 0.884289)","(0.224096, 0.117197, 0.967495)","(-0.0117749, 0.253418, 0.967285)","(0.306625, 0.32602, 0.894255)","(0.716165, 0.328073, 0.616016)","(0.494325, 0.481582, 0.723686)","(0.255346, 0.586342, 0.768767)",pinch
"(0, 0, 0)","(-0.0892071, -0.665583, 0.740973)","(0.108023, -0.143327, 0.983762)","(0.29774, 0.597706, 0.744378)","(-0.00462141, 0.0812919, 0.99668)","(-0.399916, 0.489682, 0.774777)","(-0.708277, 0.697876, -0.106361)","(-0.60943, 0.544998, -0.575823)","(0.0910258, 0.178191, 0.979777)","(-0.521189, 0.532346, 0.667061)","(-0.808154, 0.500702, -0.310136)","(-0.566221, 0.210825, -0.796835)","(0.191904, 0.283156, 0.939679)","(0.464213, -0.0241936, 0.885393)","(0.22832, 0.141555, 0.963241)","(-0.0032046, 0.280989, 0.959705)","(0.310719, 0.347702, 0.884623)","(0.721502, 0.333913, 0.606579)","(0.503102, 0.494197, 0.708983)","(0.26676, 0.604457, 0.750647)",pinch
"(0, 0, 0)","(-0.0826425, -0.652916, 0.752908)","(0.117223, -0.127414, 0.984898)","(0.305184, 0.608102, 0.732854)","(-0.00398378, 0.101428, 0.994835)","(-0.398304, 0.506808, 0.764526)","(-0.70597, 0.697819, -0.121061)","(-0.607476, 0.534854, -0.587285)","(0.0919797, 0.197646, 0.975949)","(-0.535712, 0.554632, 0.636707)","(-0.801378, 0.485178, -0.349851)","(-0.547176, 0.178122, -0.817845)","(0.193192, 0.301441, 0.933708)","(0.465699, -0.00777768, 0.884909)","(0.232116, 0.159346, 0.959547)","(0.00253965, 0.298857, 0.954295)","(0.312202, 0.364464, 0.877323)","(0.722754, 0.343926, 0.599451)","(0.505055, 0.506871, 0.698571)","(0.269267, 0.618678, 0.73806)",pinch
"(0, 0, 0)","(-0.0776004, -0.627954, 0.774372)","(0.115662, -0.093111, 0.988915)","(0.296215, 0.635119, 0.713359)","(-0.0185112, 0.137392, 0.990344)","(-0.413253, 0.530878, 0.739858)","(-0.709973, 0.686597, -0.1566)","(-0.603425, 0.507435, -0.615133)","(0.0769018, 0.233701, 0.969263)","(-0.558066, 0.576, 0.597317)","(-0.79688, 0.457611, -0.39443)","(-0.526354, 0.132804, -0.83983)","(0.177822, 0.336782, 0.924639)","(0.454536, 0.0284513, 0.890274)","(0.219966, 0.195361, 0.955745)","(-0.00947637, 0.332123, 0.943188)","(0.297069, 0.398763, 0.867605)","(0.710195, 0.377619, 0.594161)","(0.489876, 0.541568, 0.683173)","(0.25323, 0.65187, 0.714801)",pinch
"(0, 0, 0)","(-0.0771203, -0.607751, 0.790374)","(0.119532, -0.069534, 0.990392)","(0.302537, 0.65039, 0.696752)","(-0.0223185, 0.163986, 0.98621)","(-0.413289, 0.553549, 0.723032)","(-0.704282, 0.686944, -0.17915)","(-0.596524, 0.494584, -0.632097)","(0.0738776, 0.259028, 0.96304)","(-0.561832, 0.597362, 0.572279)","(-0.789535, 0.447889, -0.41956)","(-0.515112, 0.107719, -0.850327)","(0.175742, 0.36017, 0.916183)","(0.455032, 0.0474113, 0.889212)","(0.224205, 0.216451, 0.9502)","(-0.00218634, 0.354041, 0.935227)","(0.295701, 0.419768, 0.858112)","(0.706087, 0.400549, 0.583953)","(0.486091, 0.567042, 0.664965)","(0.250904, 0.677924, 0.69099)",pinch
"(0, 0, 0)","(-0.0796606, -0.588676, 0.804435)","(0.119579, -0.0477303, 0.991677)","(0.305806, 0.66232, 0.68397)","(-0.0298124, 0.188065, 0.981704)","(-0.415971, 0.5739, 0.705412)","(-0.697861, 0.686964, -0.202659)","(-0.587234, 0.482698, -0.649737)","(0.0672417, 0.281865, 0.957095)","(-0.565781, 0.615853, 0.548286)","(-0.781244, 0.439788, -0.442995)","(-0.502884, 0.0864046, -0.860024)","(0.170214, 0.381149, 0.908709)","(0.451273, 0.0645038, 0.890052)","(0.223405, 0.235562, 0.945833)","(-0.000265092, 0.373984, 0.927435)","(0.291089, 0.438507, 0.850282)","(0.698445, 0.424241, 0.576362)","(0.477681, 0.592671, 0.648507)","(0.243359, 0.703377, 0.667861)",pinch
"(0, 0, 0)","(-0.0710064, -0.569369, 0.81901)","(0.129164, -0.0251939, 0.991303)","(0.311617, 0.676534, 0.66723)","(-0.0289315, 0.212338, 0.976768)","(-0.415254, 0.591617, 0.691053)","(-0.697534, 0.682057, -0.219648)","(-0.587162, 0.466502, -0.661526)","(0.0681658, 0.305434, 0.94977)","(-0.573759, 0.632051, 0.520876)","(-0.777387, 0.420694, -0.467639)","(-0.494297, 0.0557981, -0.8675)","(0.171166, 0.403419, 0.898863)","(0.454682, 0.0851359, 0.886576)","(0.228632, 0.256993, 0.938979)","(0.0062168, 0.394889, 0.918708)","(0.292034, 0.45923, 0.838942)","(0.69443, 0.450041, 0.561453)","(0.471729, 0.619574, 0.627376)","(0.236617, 0.728926, 0.642401)",pinch
"(0, 0, 0)","(-0.0628428, -0.550434, 0.83251)","(0.138002, -0.00358067, 0.990425)","(0.316604, 0.688444, 0.652538)","(-0.0300603, 0.236479, 0.971172)","(-0.415956, 0.60893, 0.675415)","(-0.696779, 0.676683, -0.237905)","(-0.585765, 0.449998, -0.674078)","(0.0671325, 0.328818, 0.942004)","(-0.580429, 0.64657, 0.495024)","(-0.773467, 0.402831, -0.489363)","(-0.486281, 0.0273873, -0.873373)","(0.170263, 0.425448, 0.888822)","(0.455595, 0.105946, 0.88386)","(0.230835, 0.278683, 0.932229)","(0.00942273, 0.416059, 0.909289)","(0.291245, 0.479683, 0.827696)","(0.693044, 0.469467, 0.547074)","(0.470893, 0.639829, 0.607354)","(0.236854, 0.748777, 0.619059)",pinch
"(0, 0, 0)","(-0.0539228, -0.537824, 0.841331)","(0.146942, 0.00859944, 0.989108)","(0.32151, 0.693291, 0.644965)","(-0.0307334, 0.252554, 0.967095)","(-0.41647, 0.62027, 0.664694)","(-0.696374, 0.672691, -0.250102)","(-0.584901, 0.438603, -0.682289)","(0.0665088, 0.344369, 0.936475)","(-0.584726, 0.655648, 0.477725)","(-0.770936, 0.390435, -0.503208)","(-0.481133, 0.008324, -0.876608)","(0.169708, 0.440076, 0.881778)","(0.456505, 0.119792, 0.881619)","(0.232724, 0.292984, 0.927362)","(0.0120581, 0.429945, 0.902774)","(0.290752, 0.493257, 0.819854)","(0.69334, 0.480658, 0.536887)","(0.471674, 0.65186, 0.593803)","(0.23818, 0.760889, 0.603588)",pinch
