thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(-0.788059, 0.428074, 0.442397)","(-0.718377, 0.68032, 0.145251)","(-0.247201, 0.837735, -0.486921)","(-0.937626, 0.345633, -0.0373469)","(-0.438354, 0.874448, 0.207814)","(0.730659, 0.568545, 0.378014)","(0.973959, -0.127933, 0.187183)","(-0.905727, 0.391395, -0.162694)","(-0.85088, 0.511193, -0.121184)","(-0.798952, 0.599153, -0.051885)","(-0.750866, 0.660451, 0.00181732)","(-0.84995, 0.43604, -0.295726)","(-0.808599, 0.515047, -0.284421)","(-0.774075, 0.595805, -0.214068)","(-0.740259, 0.653691, -0.157177)","(-0.791829, 0.434072, -0.429638)","(-0.79377, 0.473893, -0.381254)","(-0.774648, 0.563408, -0.287213)","(-0.750183, 0.627126, -0.209614)",pinch
"(0, 0, 0)","(-0.79702, 0.425729, 0.428385)","(-0.723143, 0.67872, 0.128078)","(-0.21424, 0.826991, -0.519795)","(-0.940915, 0.335412, -0.046669)","(-0.442093, 0.87316, 0.205294)","(0.72829, 0.566916, 0.384967)","(0.972409, -0.12851, 0.194694)","(-0.908263, 0.381553, -0.171683)","(-0.855405, 0.501359, -0.130081)","(-0.803639, 0.592255, -0.0582985)","(-0.755144, 0.655553, -0.00257222)","(-0.851648, 0.42684, -0.304143)","(-0.813068, 0.505966, -0.287956)","(-0.777254, 0.592309, -0.212242)","(-0.741461, 0.653793, -0.150967)","(-0.792173, 0.425541, -0.437467)","(-0.798603, 0.464206, -0.383074)","(-0.780402, 0.555862, -0.286339)","(-0.756168, 0.620907, -0.2066)",pinch
"(0, 0, 0)","(-0.80432, 0.422511, 0.417797)","(-0.727225, 0.676518, 0.116048)","(-0.184219, 0.817881, -0.545101)","(-0.943844, 0.325861, -0.0545191)","(-0.443953, 0.87216, 0.20553)","(0.72762, 0.562496, 0.392641)","(0.970745, -0.131702, 0.200771)","(-0.910518, 0.372663, -0.179108)","(-0.859545, 0.492382, -0.136904)","(-0.807552, 0.586529, -0.0620004)","(-0.758236, 0.651969, -0.0037791)","(-0.853152, 0.418877, -0.310924)","(-0.817145, 0.497904, -0.290457)","(-0.780725, 0.588418, -0.210316)","(-0.743652, 0.652558, -0.14543)","(-0.79244, 0.418538, -0.443695)","(-0.803112, 0.458517, -0.380491)","(-0.784891, 0.553327, -0.278884)","(-0.759826, 0.620073, -0.195381)",pinch
"(0, 0, 0)","(-0.813491, 0.411303, 0.411171)","(-0.735345, 0.668359, 0.112088)","(-0.174483, 0.816954, -0.549674)","(-0.946829, 0.315337, -0.0638589)","(-0.444254, 0.870907, 0.210139)","(0.72722, 0.553871, 0.405435)","(0.968312, -0.137154, 0.208713)","(-0.912496, 0.363509, -0.18765)","(-0.862951, 0.484692, -0.142789)","(-0.808284, 0.585682, -0.0604441)","(-0.755417, 0.655235, 0.00354253)","(-0.854031, 0.411428, -0.318369)","(-0.819756, 0.492157, -0.292883)","(-0.782827, 0.58677, -0.207083)","(-0.744454, 0.653326, -0.137671)","(-0.791663, 0.412846, -0.450364)","(-0.806026, 0.453944, -0.379812)","(-0.788502, 0.55112, -0.273006)","(-0.763185, 0.618993, -0.185465)",pinch
"(0, 0, 0)","(-0.822728, 0.398478, 0.405383)","(-0.743056, 0.660008, 0.110715)","(-0.168846, 0.820781, -0.54572)","(-0.94893, 0.306889, -0.0731494)","(-0.444553, 0.868726, 0.218376)","(0.726057, 0.543071, 0.4218)","(0.965452, -0.143908, 0.217241)","(-0.913356, 0.356977, -0.195825)","(-0.863981, 0.481842, -0.146166)","(-0.804275, 0.591924, -0.0526164)","(-0.745288, 0.666447, 0.0198818)","(-0.853555, 0.407136, -0.325091)","(-0.821106, 0.48914, -0.294156)","(-0.784072, 0.586654, -0.202655)","(-0.744795, 0.654761, -0.128716)","(-0.789373, 0.410854, -0.456168)","(-0.808343, 0.454486, -0.374199)","(-0.790815, 0.553932, -0.260328)","(-0.764491, 0.622499, -0.167479)",pinch
"(0, 0, 0)","(-0.831398, 0.384505, 0.401166)","(-0.750876, 0.65086, 0.112095)","(-0.164493, 0.826183, -0.538854)","(-0.950697, 0.299041, -0.0821568)","(-0.445181, 0.86583, 0.228369)","(0.724945, 0.530944, 0.438809)","(0.962514, -0.151871, 0.224727)","(-0.913881, 0.351253, -0.203574)","(-0.865, 0.479059, -0.149255)","(-0.801216, 0.596693, -0.0448438)","(-0.736888, 0.675062, 0.0358683)","(-0.852749, 0.403859, -0.331234)","(-0.822064, 0.486817, -0.29533)","(-0.785697, 0.585682, -0.199142)","(-0.746365, 0.654347, -0.121526)","(-0.786768, 0.4101, -0.461318)","(-0.808717, 0.45591, -0.371648)","(-0.791812, 0.556635, -0.25138)","(-0.765105, 0.625297, -0.153683)",pinch
"(0, 0, 0)","(-0.84093, 0.368309, 0.396466)","(-0.758665, 0.641465, 0.113797)","(-0.153839, 0.833028, -0.531411)","(-0.952471, 0.290526, -0.0916155)","(-0.446342, 0.86117, 0.243239)","(0.723492, 0.515086, 0.459614)","(0.959178, -0.161938, 0.231848)","(-0.914277, 0.345597, -0.211332)","(-0.866917, 0.474537, -0.152546)","(-0.802193, 0.595768, -0.039334)","(-0.735606, 0.675704, 0.0480286)","(-0.851674, 0.401448, -0.336883)","(-0.822542, 0.487086, -0.293549)","(-0.786486, 0.587415, -0.190744)","(-0.746611, 0.656428, -0.108051)","(-0.783675, 0.411048, -0.465718)","(-0.809072, 0.457823, -0.368512)","(-0.793551, 0.558257, -0.242126)","(-0.767205, 0.625965, -0.139871)",pinch
"(0, 0, 0)","(-0.850327, 0.355029, 0.388456)","(-0.764326, 0.635188, 0.111096)","(-0.130612, 0.837718, -0.530254)","(-0.953301, 0.283455, -0.104261)","(-0.447864, 0.856537, 0.256443)","(0.719879, 0.499677, 0.481764)","(0.955139, -0.170616, 0.242073)","(-0.913357, 0.34124, -0.222113)","(-0.866733, 0.473168, -0.157752)","(-0.801885, 0.596366, -0.0364408)","(-0.734031, 0.676723, 0.0569691)","(-0.848907, 0.400147, -0.345311)","(-0.821866, 0.487502, -0.294751)","(-0.787271, 0.587557, -0.187032)","(-0.748118, 0.655893, -0.100615)","(-0.778553, 0.412927, -0.472596)","(-0.807951, 0.459095, -0.369387)","(-0.794528, 0.55886, -0.237489)","(-0.769177, 0.625455, -0.131045)",pinch
"(0, 0, 0)","(-0.860276, 0.339295, 0.380531)","(-0.769188, 0.629326, 0.110897)","(-0.103414, 0.846969, -0.521487)","(-0.953537, 0.277846, -0.116487)","(-0.450256, 0.848839, 0.277023)","(0.714949, 0.478712, 0.509591)","(0.950442, -0.182162, 0.251947)","(-0.911644, 0.339439, -0.231704)","(-0.865601, 0.474605, -0.159643)","(-0.800499, 0.598682, -0.0279598)","(-0.731087, 0.678364, 0.0730352)","(-0.845148, 0.402531, -0.351701)","(-0.820469, 0.489702, -0.294997)","(-0.78815, 0.588, -0.181867)","(-0.75041, 0.654633, -0.0913302)","(-0.77222, 0.419693, -0.477006)","(-0.80609, 0.462468, -0.369246)","(-0.795812, 0.558913, -0.233022)","(-0.772662, 0.622717, -0.123358)",pinch
"(0, 0, 0)","(-0.871306, 0.319252, 0.372699)","(-0.777945, 0.618427, 0.111131)","(-0.0915594, 0.856512, -0.507941)","(-0.954606, 0.268471, -0.129041)","(-0.458755, 0.838669, 0.293563)","(0.706187, 0.463894, 0.534885)","(0.946696, -0.187495, 0.261939)","(-0.911198, 0.333595, -0.241727)","(-0.867338, 0.470304, -0.162911)","(-0.803873, 0.594361, -0.0228476)","(-0.734607, 0.673234, 0.084312)","(-0.843118, 0.400659, -0.358643)","(-0.820771, 0.489074, -0.295198)","(-0.790722, 0.586225, -0.176347)","(-0.754241, 0.651521, -0.0814963)","(-0.767881, 0.422034, -0.481918)","(-0.805092, 0.462248, -0.37169)","(-0.79847, 0.555639, -0.231755)","(-0.777903, 0.616961, -0.119269)",pinch
"(0, 0, 0)","(-0.891762, 0.291355, 0.346225)","(-0.79253, 0.602566, 0.093863)","(-0.0683639, 0.864687, -0.497638)","(-0.95539, 0.248872, -0.159035)","(-0.485409, 0.820244, 0.302617)","(0.679472, 0.456134, 0.574682)","(0.939852, -0.181899, 0.289121)","(-0.909291, 0.318435, -0.267936)","(-0.87108, 0.456925, -0.180109)","(-0.813202, 0.581253, -0.0291323)","(-0.746658, 0.659576, 0.0863812)","(-0.838429, 0.390668, -0.380019)","(-0.820716, 0.480266, -0.309467)","(-0.797006, 0.574751, -0.18559)","(-0.765176, 0.637943, -0.0868014)","(-0.759, 0.417616, -0.499515)","(-0.801673, 0.454776, -0.387941)","(-0.802559, 0.544361, -0.24407)","(-0.787516, 0.602786, -0.128324)",pinch
"(0, 0, 0)","(-0.904945, 0.273872, 0.325681)","(-0.796914, 0.598061, 0.0851546)","(-0.0388004, 0.878663, -0.475863)","(-0.951413, 0.247651, -0.182982)","(-0.498832, 0.806332, 0.317798)","(0.660483, 0.433129, 0.61332)","(0.93071, -0.193247, 0.310538)","(-0.90217, 0.321553, -0.287563)","(-0.865396, 0.465602, -0.185213)","(-0.810119, 0.585784, -0.0237399)","(-0.744881, 0.659793, 0.099127)","(-0.828094, 0.398423, -0.39436)","(-0.814238, 0.486321, -0.31703)","(-0.795318, 0.57592, -0.189171)","(-0.767299, 0.635312, -0.0873524)","(-0.744811, 0.430378, -0.509933)","(-0.792168, 0.463257, -0.397319)","(-0.798608, 0.54748, -0.249985)","(-0.787867, 0.601647, -0.131477)",pinch
"(0, 0, 0)","(-0.921665, 0.242154, 0.303141)","(-0.811535, 0.579584, 0.0741137)","(-0.0311579, 0.890432, -0.454048)","(-0.950529, 0.230559, -0.208174)","(-0.527369, 0.784275, 0.326794)","(0.631711, 0.424545, 0.648616)","(0.924236, -0.186285, 0.333295)","(-0.899616, 0.30898, -0.308582)","(-0.868781, 0.455279, -0.194784)","(-0.819681, 0.57228, -0.0248514)","(-0.758253, 0.643586, 0.104158)","(-0.823891, 0.391033, -0.410241)","(-0.815388, 0.478113, -0.326421)","(-0.802676, 0.563521, -0.195332)","(-0.779407, 0.619867, -0.091048)","(-0.737539, 0.428714, -0.521767)","(-0.789787, 0.457487, -0.408586)","(-0.803162, 0.536742, -0.258532)","(-0.797612, 0.58722, -0.137794)",pinch
"(0, 0, 0)","(-0.923554, 0.244546, 0.295372)","(-0.8056, 0.587931, 0.0731227)","(-0.00834907, 0.898532, -0.438829)","(-0.945532, 0.242774, -0.216863)","(-0.524167, 0.782234, 0.336688)","(0.628645, 0.401976, 0.665748)","(0.917853, -0.205667, 0.33948)","(-0.892541, 0.322866, -0.314847)","(-0.860922, 0.471071, -0.192107)","(-0.81149, 0.584111, -0.0173078)","(-0.749791, 0.651629, 0.114857)","(-0.814694, 0.40641, -0.413649)","(-0.807372, 0.491492, -0.326476)","(-0.795882, 0.573394, -0.194401)","(-0.773869, 0.626997, -0.0894537)","(-0.726433, 0.445713, -0.523101)","(-0.780886, 0.472467, -0.408646)","(-0.795597, 0.548413, -0.257428)","(-0.791298, 0.596138, -0.135891)",pinch
"(0, 0, 0)","(-0.926193, 0.243454, 0.287919)","(-0.803948, 0.590815, 0.0678615)","(0.0049264, 0.900764, -0.434282)","(-0.942966, 0.245379, -0.224952)","(-0.525213, 0.780639, 0.338754)","(0.625476, 0.391731, 0.674779)","(0.914149, -0.21476, 0.343815)","(-0.888867, 0.326226, -0.321702)","(-0.857321, 0.476475, -0.194864)","(-0.808982, 0.587543, -0.0184592)","(-0.748266, 0.653394, 0.114781)","(-0.809901, 0.410509, -0.418978)","(-0.804007, 0.494543, -0.330153)","(-0.793916, 0.574807, -0.198226)","(-0.773199, 0.627249, -0.093393)","(-0.720445, 0.450631, -0.527154)","(-0.776495, 0.476358, -0.412479)","(-0.792666, 0.550824, -0.261291)","(-0.789653, 0.597426, -0.139754)",pinch
"(0, 0, 0)","(-0.926834, 0.246664, 0.283081)","(-0.79846, 0.598701, 0.0633978)","(0.023395, 0.90182, -0.431479)","(-0.941909, 0.246971, -0.227625)","(-0.525028, 0.778009, 0.345032)","(0.625777, 0.3809, 0.680675)","(0.91256, -0.223393, 0.342533)","(-0.887346, 0.32876, -0.323318)","(-0.855795, 0.479854, -0.193277)","(-0.808225, 0.588656, -0.0160161)","(-0.748311, 0.652826, 0.11768)","(-0.807916, 0.414004, -0.41937)","(-0.803202, 0.496713, -0.32885)","(-0.793947, 0.575087, -0.19729)","(-0.774099, 0.626222, -0.0928258)","(-0.717911, 0.455198, -0.526686)","(-0.774813, 0.479812, -0.411638)","(-0.791758, 0.552653, -0.260182)","(-0.78943, 0.598012, -0.138499)",pinch
"(0, 0, 0)","(-0.942938, 0.230107, 0.240661)","(-0.800162, 0.599362, 0.0224986)","(0.0601143, 0.901985, -0.427563)","(-0.937551, 0.225486, -0.264866)","(-0.558199, 0.758539, 0.336203)","(0.590064, 0.3798, 0.712444)","(0.903107, -0.21225, 0.373292)","(-0.881148, 0.310373, -0.356717)","(-0.858743, 0.462285, -0.221027)","(-0.821667, 0.56852, -0.0406024)","(-0.769464, 0.631424, 0.0960673)","(-0.799992, 0.399389, -0.447774)","(-0.802541, 0.480755, -0.353275)","(-0.801065, 0.555805, -0.222207)","(-0.7875, 0.604932, -0.117903)","(-0.706565, 0.444858, -0.550334)","(-0.769158, 0.465885, -0.437432)","(-0.79465, 0.53542, -0.286105)","(-0.798928, 0.578621, -0.164049)",pinch
"(0, 0, 0)","(-0.942948, 0.234396, 0.23645)","(-0.795094, 0.606209, 0.0183317)","(0.072835, 0.901832, -0.425903)","(-0.935666, 0.229411, -0.268142)","(-0.556446, 0.759293, 0.337405)","(0.589922, 0.373056, 0.716115)","(0.900941, -0.21923, 0.37449)","(-0.878594, 0.314486, -0.359403)","(-0.856193, 0.466191, -0.222711)","(-0.819643, 0.571326, -0.0420954)","(-0.768014, 0.633387, 0.0947332)","(-0.796761, 0.403611, -0.449745)","(-0.799764, 0.48464, -0.354262)","(-0.798603, 0.558869, -0.223381)","(-0.785415, 0.607374, -0.119247)","(-0.702738, 0.449198, -0.551706)","(-0.765777, 0.469797, -0.439176)","(-0.791688, 0.538533, -0.288465)","(-0.796493, 0.581162, -0.166884)",pinch
"(0, 0, 0)","(-0.942893, 0.238221, 0.232818)","(-0.789125, 0.614082, 0.013595)","(0.0876884, 0.900897, -0.425084)","(-0.934245, 0.232369, -0.270538)","(-0.554576, 0.759681, 0.339603)","(0.591465, 0.365246, 0.718863)","(0.89945, -0.227463, 0.373162)","(-0.876679, 0.317692, -0.361255)","(-0.854402, 0.469178, -0.223315)","(-0.818361, 0.573109, -0.0427962)","(-0.76734, 0.634322, 0.09394)","(-0.794346, 0.407012, -0.450949)","(-0.797928, 0.487611, -0.354325)","(-0.797035, 0.560959, -0.223742)","(-0.784193, 0.608826, -0.119883)","(-0.699871, 0.452816, -0.552393)","(-0.762839, 0.472933, -0.440921)","(-0.789051, 0.540295, -0.29237)","(-0.794576, 0.582142, -0.17251)",pinch
"(0, 0, 0)","(-0.942697, 0.24326, 0.228358)","(-0.781913, 0.623348, 0.00695449)","(0.106143, 0.898311, -0.426346)","(-0.933078, 0.234089, -0.273072)","(-0.553439, 0.759894, 0.340978)","(0.592674, 0.358832, 0.721094)","(0.898184, -0.234368, 0.371938)","(-0.875115, 0.319611, -0.363349)","(-0.853197, 0.470835, -0.224429)","(-0.81782, 0.573767, -0.0442942)","(-0.767532, 0.63435, 0.0921639)","(-0.792386, 0.409101, -0.452506)","(-0.796812, 0.488747, -0.35527)","(-0.796392, 0.560894, -0.226182)","(-0.784229, 0.608052, -0.123525)","(-0.697517, 0.455095, -0.553496)","(-0.760221, 0.474905, -0.443315)","(-0.786845, 0.541262, -0.296495)","(-0.793064, 0.582559, -0.177974)",pinch
"(0, 0, 0)","(-0.941857, 0.251373, 0.222973)","(-0.772239, 0.635331, -0.00129405)","(0.124756, 0.895218, -0.427809)","(-0.932053, 0.236058, -0.274871)","(-0.551901, 0.760309, 0.342542)","(0.594385, 0.352758, 0.722682)","(0.897158, -0.241003, 0.37017)","(-0.873742, 0.321726, -0.364784)","(-0.85227, 0.472571, -0.224304)","(-0.817457, 0.574206, -0.0452847)","(-0.768001, 0.634051, 0.0902992)","(-0.790661, 0.411326, -0.453504)","(-0.795512, 0.490585, -0.35565)","(-0.795325, 0.562063, -0.227033)","(-0.783476, 0.608767, -0.124768)","(-0.695471, 0.457444, -0.554134)","(-0.757853, 0.476762, -0.445373)","(-0.78473, 0.542125, -0.300498)","(-0.791547, 0.58291, -0.183491)",pinch
"(0, 0, 0)","(-0.94114, 0.257325, 0.219181)","(-0.766052, 0.642749, -0.00614994)","(0.135991, 0.89346, -0.42806)","(-0.931243, 0.237598, -0.276287)","(-0.549711, 0.760862, 0.34483)","(0.597328, 0.346411, 0.723325)","(0.89656, -0.247778, 0.367133)","(-0.872659, 0.32338, -0.365913)","(-0.852125, 0.473318, -0.223278)","(-0.818038, 0.57328, -0.0465223)","(-0.769771, 0.632322, 0.0873065)","(-0.789303, 0.413065, -0.454289)","(-0.794934, 0.490452, -0.357123)","(-0.795203, 0.560936, -0.230225)","(-0.784013, 0.607133, -0.12928)","(-0.693861, 0.459278, -0.554636)","(-0.755643, 0.477856, -0.447948)","(-0.782815, 0.542435, -0.304903)","(-0.790221, 0.58286, -0.189277)",pinch
"(0, 0, 0)","(-0.940826, 0.260332, 0.216966)","(-0.762741, 0.646652, -0.00821744)","(0.140139, 0.893608, -0.426411)","(-0.930556, 0.239158, -0.277254)","(-0.547731, 0.761134, 0.347371)","(0.599963, 0.340534, 0.723935)","(0.896081, -0.253753, 0.364208)","(-0.871741, 0.325084, -0.366591)","(-0.852135, 0.474021, -0.221746)","(-0.818816, 0.572075, -0.0476427)","(-0.771856, 0.630206, 0.0841284)","(-0.788152, 0.414884, -0.454628)","(-0.794147, 0.49138, -0.357598)","(-0.794654, 0.561272, -0.231297)","(-0.783778, 0.607108, -0.130812)","(-0.692501, 0.461229, -0.554716)","(-0.753341, 0.478722, -0.450891)","(-0.780863, 0.542575, -0.309621)","(-0.788883, 0.582687, -0.195292)",pinch
"(0, 0, 0)","(-0.940196, 0.265487, 0.213419)","(-0.759509, 0.650397, -0.0113765)","(0.13948, 0.894255, -0.425269)","(-0.929964, 0.240038, -0.278476)","(-0.544642, 0.762255, 0.34976)","(0.60391, 0.334593, 0.723422)","(0.895731, -0.260075, 0.360593)","(-0.870952, 0.325963, -0.367684)","(-0.852844, 0.472764, -0.2217)","(-0.820838, 0.568816, -0.0517092)","(-0.775823, 0.626232, 0.0770172)","(-0.787165, 0.415743, -0.455554)","(-0.793586, 0.490499, -0.360045)","(-0.794515, 0.560001, -0.234829)","(-0.784132, 0.605708, -0.13511)","(-0.691333, 0.462062, -0.555479)","(-0.75112, 0.478811, -0.454487)","(-0.779031, 0.542399, -0.314507)","(-0.787584, 0.582484, -0.201058)",pinch
"(0, 0, 0)","(-0.939111, 0.272455, 0.209379)","(-0.757445, 0.652762, -0.0133681)","(0.128181, 0.897504, -0.421968)","(-0.929488, 0.240628, -0.279555)","(-0.54131, 0.763288, 0.352667)","(0.608298, 0.328798, 0.722403)","(0.895653, -0.265919, 0.3565)","(-0.870318, 0.326546, -0.368665)","(-0.853237, 0.472297, -0.221185)","(-0.821956, 0.567007, -0.053767)","(-0.778099, 0.623884, 0.073008)","(-0.786374, 0.416304, -0.456407)","(-0.793099, 0.48879, -0.363425)","(-0.794555, 0.5581, -0.23918)","(-0.784706, 0.603832, -0.140084)","(-0.690393, 0.4626, -0.556201)","(-0.748622, 0.478266, -0.459159)","(-0.777085, 0.541814, -0.320277)","(-0.786251, 0.582031, -0.20748)",pinch
"(0, 0, 0)","(-0.938784, 0.275198, 0.207245)","(-0.756726, 0.653577, -0.0142077)","(0.119176, 0.900178, -0.4189)","(-0.928995, 0.241276, -0.28063)","(-0.538066, 0.764178, 0.355692)","(0.612188, 0.323214, 0.721636)","(0.895469, -0.271182, 0.352982)","(-0.869665, 0.327214, -0.369614)","(-0.853738, 0.471637, -0.220656)","(-0.823087, 0.565214, -0.0553299)","(-0.780193, 0.621626, 0.0698567)","(-0.785559, 0.416978, -0.457195)","(-0.792497, 0.486177, -0.368213)","(-0.794649, 0.555747, -0.244289)","(-0.785335, 0.601802, -0.145203)","(-0.689423, 0.46328, -0.556837)","(-0.746354, 0.478201, -0.462903)","(-0.775336, 0.541821, -0.324476)","(-0.784984, 0.582168, -0.211849)",pinch
"(0, 0, 0)","(-0.938903, 0.277031, 0.204243)","(-0.755284, 0.65521, -0.0156518)","(0.116938, 0.902146, -0.415281)","(-0.927782, 0.24312, -0.283043)","(-0.535788, 0.764588, 0.358241)","(0.613664, 0.317288, 0.723011)","(0.894316, -0.276299, 0.351933)","(-0.868056, 0.329187, -0.371636)","(-0.853768, 0.471, -0.221901)","(-0.824051, 0.56354, -0.0579853)","(-0.782207, 0.61949, 0.0662134)","(-0.783556, 0.419046, -0.458738)","(-0.790689, 0.484688, -0.374016)","(-0.793727, 0.5548, -0.249387)","(-0.784944, 0.601273, -0.149443)","(-0.687042, 0.465456, -0.557964)","(-0.742837, 0.479521, -0.467176)","(-0.772616, 0.543193, -0.328643)","(-0.782889, 0.583569, -0.215714)",pinch
"(0, 0, 0)","(-0.9395, 0.277332, 0.201063)","(-0.754845, 0.655678, -0.0171907)","(0.114026, 0.904177, -0.411657)","(-0.926698, 0.243998, -0.285824)","(-0.533646, 0.764558, 0.361487)","(0.615364, 0.311223, 0.724201)","(0.893435, -0.280892, 0.350533)","(-0.866633, 0.330256, -0.374003)","(-0.854339, 0.469045, -0.223832)","(-0.825685, 0.560827, -0.0609715)","(-0.784871, 0.616495, 0.0625404)","(-0.781798, 0.420295, -0.460592)","(-0.78908, 0.481871, -0.380988)","(-0.793259, 0.552494, -0.255909)","(-0.785231, 0.599421, -0.155262)","(-0.684916, 0.46691, -0.559361)","(-0.739429, 0.479653, -0.472417)","(-0.770321, 0.543677, -0.3332)","(-0.781342, 0.584259, -0.21942)",pinch
"(0, 0, 0)","(-0.939907, 0.278129, 0.19804)","(-0.753564, 0.657115, -0.0184645)","(0.107268, 0.907522, -0.406076)","(-0.925522, 0.245515, -0.288326)","(-0.530849, 0.764333, 0.366052)","(0.617234, 0.304189, 0.725597)","(0.892509, -0.285698, 0.349006)","(-0.86509, 0.332036, -0.375994)","(-0.855738, 0.465208, -0.226482)","(-0.82824, 0.556714, -0.0639387)","(-0.788288, 0.612417, 0.0595557)","(-0.779891, 0.422318, -0.461971)","(-0.787133, 0.478397, -0.389305)","(-0.79266, 0.550453, -0.262091)","(-0.785232, 0.598379, -0.159225)","(-0.682628, 0.469211, -0.560233)","(-0.736814, 0.481791, -0.474323)","(-0.768411, 0.545743, -0.334229)","(-0.779866, 0.586145, -0.219644)",pinch
"(0, 0, 0)","(-0.940492, 0.277912, 0.195548)","(-0.752771, 0.657993, -0.0195181)","(0.099155, 0.910871, -0.400602)","(-0.924203, 0.247352, -0.290973)","(-0.526946, 0.76464, 0.371018)","(0.620001, 0.296607, 0.726377)","(0.891568, -0.291008, 0.347016)","(-0.86336, 0.334051, -0.37818)","(-0.857706, 0.45897, -0.231706)","(-0.831855, 0.550586, -0.0698012)","(-0.79309, 0.606738, 0.0536402)","(-0.777752, 0.424478, -0.463596)","(-0.78514, 0.475698, -0.396569)","(-0.791836, 0.549419, -0.26671)","(-0.784785, 0.598422, -0.161253)","(-0.680082, 0.471537, -0.561374)","(-0.732789, 0.482866, -0.479438)","(-0.76561, 0.547464, -0.337824)","(-0.777763, 0.588172, -0.22167)",pinch
"(0, 0, 0)","(-0.942037, 0.274458, 0.192974)","(-0.753346, 0.657324, -0.0198669)","(0.0853323, 0.916077, -0.391818)","(-0.922437, 0.249437, -0.294773)","(-0.524155, 0.763964, 0.376325)","(0.620906, 0.288424, 0.728894)","(0.890098, -0.295972, 0.346592)","(-0.861059, 0.336491, -0.381249)","(-0.858948, 0.453286, -0.2382)","(-0.834852, 0.545257, -0.0756162)","(-0.797108, 0.601861, 0.048808)","(-0.774924, 0.427246, -0.465782)","(-0.782432, 0.47419, -0.403662)","(-0.790488, 0.549525, -0.270464)","(-0.783866, 0.59946, -0.161868)","(-0.676695, 0.474681, -0.562816)","(-0.728247, 0.484254, -0.484927)","(-0.76268, 0.549454, -0.341203)","(-0.775737, 0.590359, -0.222956)",pinch
"(0, 0, 0)","(-0.943564, 0.270084, 0.191683)","(-0.754075, 0.656473, -0.0203606)","(0.0705581, 0.920311, -0.384771)","(-0.920967, 0.251274, -0.297794)","(-0.521569, 0.764025, 0.379779)","(0.621639, 0.28257, 0.730561)","(0.888805, -0.299738, 0.346674)","(-0.859145, 0.338492, -0.383787)","(-0.858879, 0.451854, -0.241152)","(-0.8352, 0.544598, -0.0765033)","(-0.797281, 0.601562, 0.0496574)","(-0.77257, 0.429377, -0.46773)","(-0.780234, 0.471525, -0.410973)","(-0.789567, 0.548885, -0.274427)","(-0.783248, 0.600067, -0.162612)","(-0.673899, 0.476962, -0.56424)","(-0.724174, 0.484357, -0.490887)","(-0.760181, 0.55067, -0.344801)","(-0.774029, 0.592134, -0.224178)",pinch
"(0, 0, 0)","(-0.945549, 0.261369, 0.193969)","(-0.756393, 0.65385, -0.0187094)","(0.050492, 0.924708, -0.377314)","(-0.920084, 0.252936, -0.299112)","(-0.517792, 0.764398, 0.384172)","(0.623904, 0.277078, 0.730734)","(0.888184, -0.303046, 0.345388)","(-0.857992, 0.340258, -0.384804)","(-0.859237, 0.449404, -0.244434)","(-0.835946, 0.543279, -0.0777305)","(-0.797743, 0.600899, 0.0502651)","(-0.771146, 0.431215, -0.468388)","(-0.778822, 0.469244, -0.416229)","(-0.789076, 0.548434, -0.27673)","(-0.782844, 0.600736, -0.162087)","(-0.672229, 0.478884, -0.564605)","(-0.721337, 0.484146, -0.495254)","(-0.758621, 0.551713, -0.346564)","(-0.772969, 0.593812, -0.223397)",pinch
"(0, 0, 0)","(-0.946903, 0.255194, 0.195576)","(-0.757792, 0.652262, -0.0174872)","(0.0348635, 0.927892, -0.371216)","(-0.919424, 0.25425, -0.300028)","(-0.514066, 0.764646, 0.388656)","(0.62603, 0.272329, 0.730701)","(0.887783, -0.305384, 0.344358)","(-0.857131, 0.341679, -0.385464)","(-0.860155, 0.445119, -0.249003)","(-0.837326, 0.540923, -0.0792913)","(-0.798567, 0.599705, 0.0514152)","(-0.770084, 0.43272, -0.468748)","(-0.77761, 0.467179, -0.420794)","(-0.788697, 0.547728, -0.279198)","(-0.782647, 0.600887, -0.162477)","(-0.670983, 0.480485, -0.564726)","(-0.718545, 0.483344, -0.500072)","(-0.757232, 0.552358, -0.34857)","(-0.772116, 0.595214, -0.222614)",pinch
"(0, 0, 0)","(-0.945919, 0.257094, 0.197837)","(-0.754347, 0.65631, -0.0147768)","(0.025364, 0.931078, -0.363936)","(-0.917353, 0.262168, -0.299551)","(-0.506323, 0.767521, 0.393126)","(0.629155, 0.26414, 0.731022)","(0.885565, -0.312955, 0.34327)","(-0.854366, 0.349391, -0.384688)","(-0.858238, 0.447214, -0.251847)","(-0.835004, 0.544541, -0.0790162)","(-0.795116, 0.604009, 0.0544351)","(-0.766599, 0.44003, -0.467654)","(-0.773715, 0.470618, -0.424128)","(-0.784982, 0.552154, -0.280945)","(-0.77878, 0.605859, -0.162594)","(-0.667102, 0.487344, -0.563446)","(-0.713242, 0.488083, -0.503051)","(-0.75261, 0.558502, -0.348789)","(-0.767563, 0.601982, -0.220146)",pinch
