thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(0.867475, -0.497303, -0.0132932)","(0.909035, -0.416681, 0.00572494)","(0.934233, -0.356133, 0.0194518)","(0.89364, -0.379069, 0.240237)","(0.875467, -0.393671, 0.280322)","(0.924756, -0.3381, 0.174684)","(0.953404, -0.288909, 0.0869022)","(0.914083, -0.262288, 0.309287)","(0.572081, 0.205259, -0.794099)","(-0.715034, 0.338728, -0.611547)","(-0.981642, 0.178451, -0.0673422)","(0.917975, -0.126793, 0.375827)","(0.522118, 0.177489, -0.8342)","(-0.768146, 0.155318, -0.621151)","(-0.996368, 0.0371998, -0.0765925)","(0.886396, -0.0138046, 0.462723)","(0.58513, 0.0348532, -0.81019)","(-0.748785, -0.0360509, -0.661832)","(-0.99461, -0.0518593, -0.0897869)",fist
"(0, 0, 0)","(0.868811, -0.495013, -0.011369)","(0.909836, -0.414888, 0.00819425)","(0.934693, -0.354757, 0.0222979)","(0.893545, -0.377685, 0.242759)","(0.874946, -0.392326, 0.283812)","(0.925344, -0.335177, 0.177187)","(0.954561, -0.284585, 0.0884535)","(0.913268, -0.261232, 0.312569)","(0.57596, 0.211322, -0.789692)","(-0.712594, 0.340054, -0.613655)","(-0.981813, 0.175858, -0.0715331)","(0.916397, -0.126103, 0.379888)","(0.525903, 0.183779, -0.830453)","(-0.765317, 0.156486, -0.624342)","(-0.996055, 0.034618, -0.0817117)","(0.884018, -0.0137034, 0.467252)","(0.590723, 0.0412948, -0.805817)","(-0.742621, -0.0345518, -0.668821)","(-0.993558, -0.0544387, -0.0993935)",fist
"(0, 0, 0)","(0.868725, -0.495198, -0.00981512)","(0.9095, -0.415582, 0.0100713)","(0.934223, -0.355855, 0.0243948)","(0.892735, -0.378381, 0.244647)","(0.873579, -0.393164, 0.286848)","(0.925029, -0.334926, 0.179293)","(0.954827, -0.283315, 0.0896614)","(0.912183, -0.262174, 0.314941)","(0.579138, 0.214087, -0.786617)","(-0.710163, 0.342169, -0.615296)","(-0.981572, 0.17596, -0.0745321)","(0.915041, -0.127284, 0.382752)","(0.528874, 0.186824, -0.827882)","(-0.763019, 0.158579, -0.626622)","(-0.995747, 0.0347581, -0.0853242)","(0.882324, -0.015201, 0.470396)","(0.594884, 0.0443381, -0.802587)","(-0.737984, -0.0322549, -0.674047)","(-0.992813, -0.0542926, -0.106654)",fist
"(0, 0, 0)","(0.870636, -0.491833, -0.00967906)","(0.91082, -0.412653, 0.011188)","(0.935147, -0.35329, 0.0262117)","(0.892834, -0.377271, 0.245996)","(0.872814, -0.392685, 0.289816)","(0.925522, -0.332279, 0.181659)","(0.956007, -0.278758, 0.0913479)","(0.911378, -0.261733, 0.317626)","(0.583247, 0.224624, -0.78062)","(-0.707658, 0.345789, -0.616158)","(-0.981826, 0.17273, -0.0786238)","(0.91327, -0.127556, 0.386869)","(0.533015, 0.197722, -0.822679)","(-0.759869, 0.162065, -0.629551)","(-0.995345, 0.0315965, -0.0910476)","(0.879565, -0.0165402, 0.475491)","(0.600899, 0.0552921, -0.79741)","(-0.730889, -0.0277847, -0.68193)","(-0.991384, -0.056972, -0.117951)",fist
"(0, 0, 0)","(0.872321, -0.48884, -0.00954085)","(0.911977, -0.41006, 0.0121925)","(0.93595, -0.351032, 0.027834)","(0.892907, -0.376313, 0.247194)","(0.870347, -0.393497, 0.296068)","(0.925141, -0.330681, 0.18645)","(0.956829, -0.274858, 0.0945086)","(0.910643, -0.261391, 0.320008)","(0.58686, 0.233991, -0.775141)","(-0.705416, 0.349071, -0.616877)","(-0.982019, 0.169902, -0.0822973)","(0.91167, -0.127867, 0.390522)","(0.536643, 0.20743, -0.817916)","(-0.75705, 0.165245, -0.632115)","(-0.994945, 0.0288498, -0.0961845)","(0.877085, -0.0178178, 0.480005)","(0.606713, 0.0650281, -0.792257)","(-0.723251, -0.0232434, -0.690194)","(-0.989746, -0.058846, -0.130155)",fist
"(0, 0, 0)","(0.873571, -0.486605, -0.00940877)","(0.912807, -0.408185, 0.0129662)","(0.936503, -0.349454, 0.0290645)","(0.892954, -0.375603, 0.248104)","(0.868165, -0.394336, 0.301311)","(0.924746, -0.329536, 0.190397)","(0.957454, -0.271791, 0.0970154)","(0.910072, -0.26116, 0.321815)","(0.589627, 0.241095, -0.770852)","(-0.703668, 0.351616, -0.617428)","(-0.982142, 0.167785, -0.0851207)","(0.910438, -0.128148, 0.393294)","(0.53937, 0.214822, -0.814206)","(-0.754888, 0.167716, -0.634047)","(-0.994612, 0.0268071, -0.10014)","(0.875182, -0.0188434, 0.483427)","(0.611395, 0.0722427, -0.788021)","(-0.716137, -0.0182194, -0.697722)","(-0.988142, -0.058773, -0.141846)",fist
"(0, 0, 0)","(0.874486, -0.484962, -0.0092903)","(0.913392, -0.406855, 0.0135526)","(0.936872, -0.348384, 0.0299833)","(0.892984, -0.37508, 0.248786)","(0.864762, -0.396278, 0.308464)","(0.923538, -0.329676, 0.195939)","(0.957555, -0.270069, 0.100756)","(0.909636, -0.261005, 0.323171)","(0.591734, 0.246413, -0.767549)","(-0.702317, 0.35356, -0.617856)","(-0.982221, 0.166212, -0.0872624)","(0.909504, -0.128383, 0.395373)","(0.5414, 0.220379, -0.811369)","(-0.753247, 0.169605, -0.635494)","(-0.994344, 0.0253034, -0.103148)","(0.873743, -0.019645, 0.485991)","(0.615304, 0.0774194, -0.784479)","(-0.709504, -0.0126262, -0.704588)","(-0.986604, -0.0569451, -0.152869)",fist
"(0, 0, 0)","(0.875201, -0.483673, -0.00918195)","(0.91383, -0.405854, 0.0140246)","(0.937135, -0.347614, 0.030713)","(0.893005, -0.374667, 0.249332)","(0.861971, -0.397888, 0.314152)","(0.922532, -0.329829, 0.200368)","(0.957616, -0.268712, 0.103761)","(0.909282, -0.260891, 0.324255)","(0.593448, 0.250656, -0.764847)","(-0.701204, 0.35514, -0.618214)","(-0.982276, 0.164967, -0.0889918)","(0.908751, -0.128586, 0.397035)","(0.543013, 0.224833, -0.809065)","(-0.75192, 0.171139, -0.636654)","(-0.994118, 0.0241189, -0.105585)","(0.872585, -0.0203061, 0.48804)","(0.618597, 0.0814746, -0.781472)","(-0.703236, -0.00744122, -0.710917)","(-0.985045, -0.0547578, -0.163362)",fist
"(0, 0, 0)","(0.875765, -0.482653, -0.00908488)","(0.914164, -0.405088, 0.014407)","(0.937321, -0.347059, 0.0312973)","(0.89302, -0.374338, 0.249772)","(0.85985, -0.399114, 0.318381)","(0.921766, -0.329925, 0.203707)","(0.957661, -0.267645, 0.106075)","(0.908994, -0.260806, 0.32513)","(0.594857, 0.254072, -0.762622)","(-0.70028, 0.356432, -0.618518)","(-0.982314, 0.163973, -0.0903998)","(0.908139, -0.128761, 0.398377)","(0.544311, 0.228435, -0.807182)","(-0.750837, 0.172392, -0.637593)","(-0.993927, 0.0231756, -0.107577)","(0.871645, -0.0208534, 0.489693)","(0.621375, 0.0845947, -0.778933)","(-0.697568, -0.00221899, -0.716515)","(-0.983573, -0.0519477, -0.172876)",fist
"(0, 0, 0)","(0.875423, -0.483254, -0.00999051)","(0.913667, -0.406203, 0.0145556)","(0.936735, -0.348556, 0.0322043)","(0.891447, -0.377821, 0.250147)","(0.854214, -0.405867, 0.324946)","(0.918449, -0.334942, 0.210395)","(0.956034, -0.270852, 0.112418)","(0.90708, -0.265194, 0.326922)","(0.599329, 0.262566, -0.756217)","(-0.696557, 0.364192, -0.618201)","(-0.981711, 0.165669, -0.0937911)","(0.905905, -0.13402, 0.401714)","(0.548789, 0.237581, -0.80149)","(-0.747238, 0.180384, -0.639607)","(-0.993306, 0.0251013, -0.112751)","(0.868982, -0.0271732, 0.494098)","(0.62697, 0.0927576, -0.773501)","(-0.689144, 0.0109984, -0.724541)","(-0.981416, -0.0449668, -0.18655)",fist
"(0, 0, 0)","(0.875127, -0.483772, -0.010794)","(0.913235, -0.407171, 0.0146092)","(0.936224, -0.349862, 0.0328742)","(0.890152, -0.380716, 0.250367)","(0.849633, -0.411447, 0.329902)","(0.915723, -0.339109, 0.215538)","(0.954672, -0.273546, 0.117368)","(0.905503, -0.268851, 0.328304)","(0.602991, 0.269511, -0.750843)","(-0.693486, 0.370623, -0.617832)","(-0.9812, 0.167118, -0.0965259)","(0.904063, -0.138412, 0.404366)","(0.552431, 0.245084, -0.796714)","(-0.744275, 0.187024, -0.641153)","(-0.992775, 0.0267628, -0.116966)","(0.866786, -0.0324503, 0.497623)","(0.631926, 0.0993659, -0.768632)","(-0.681032, 0.0225201, -0.731907)","(-0.979164, -0.0384702, -0.199394)",fist
"(0, 0, 0)","(0.884797, -0.465744, -0.0147325)","(0.920643, -0.390092, 0.0156512)","(0.94198, -0.333567, 0.0375042)","(0.891473, -0.376621, 0.251858)","(0.847438, -0.414095, 0.332225)","(0.915757, -0.334094, 0.223095)","(0.956388, -0.262103, 0.128932)","(0.902636, -0.268888, 0.336076)","(0.615493, 0.321403, -0.719631)","(-0.685662, 0.390373, -0.614392)","(-0.981799, 0.153281, -0.112142)","(0.896682, -0.142833, 0.419)","(0.566374, 0.29863, -0.768141)","(-0.732199, 0.207338, -0.648765)","(-0.989985, 0.0140632, -0.140467)","(0.854995, -0.0428375, 0.516864)","(0.649885, 0.152419, -0.744592)","(-0.657936, 0.054277, -0.751115)","(-0.971271, -0.0410707, -0.234406)",fist
"(0, 0, 0)","(0.893897, -0.448033, -0.0146698)","(0.927492, -0.373317, 0.0198114)","(0.947188, -0.317563, 0.0445992)","(0.892861, -0.370717, 0.255672)","(0.846036, -0.414008, 0.335887)","(0.915949, -0.327662, 0.23168)","(0.957776, -0.250395, 0.141304)","(0.89998, -0.266687, 0.344838)","(0.625262, 0.364851, -0.689878)","(-0.679083, 0.404679, -0.612439)","(-0.981859, 0.139686, -0.12822)","(0.889656, -0.144619, 0.433125)","(0.577531, 0.343444, -0.740611)","(-0.721291, 0.222487, -0.655926)","(-0.986632, 0.00177142, -0.162952)","(0.843796, -0.049923, 0.534338)","(0.664756, 0.197292, -0.720538)","(-0.637285, 0.0798631, -0.766479)","(-0.963148, -0.0441576, -0.265324)",fist
"(0, 0, 0)","(0.898564, -0.438658, -0.0127791)","(0.931017, -0.36425, 0.0230186)","(0.949886, -0.308775, 0.0487384)","(0.894314, -0.365141, 0.2586)","(0.845821, -0.411238, 0.339808)","(0.916373, -0.322468, 0.237225)","(0.958628, -0.24317, 0.147987)","(0.899529, -0.262347, 0.349317)","(0.627874, 0.381172, -0.678588)","(-0.677502, 0.406544, -0.612954)","(-0.982045, 0.131402, -0.135354)","(0.88712, -0.141685, 0.439253)","(0.580663, 0.360092, -0.730181)","(-0.717496, 0.224537, -0.659381)","(-0.985049, -0.00601998, -0.172169)","(0.839347, -0.0489453, 0.541388)","(0.670329, 0.214059, -0.710519)","(-0.627436, 0.0878887, -0.773692)","(-0.958842, -0.0464506, -0.280115)",fist
"(0, 0, 0)","(0.901226, -0.433259, -0.00892892)","(0.932863, -0.359154, 0.0278422)","(0.951148, -0.303935, 0.0542389)","(0.89413, -0.362368, 0.263098)","(0.843642, -0.410931, 0.34555)","(0.915383, -0.320252, 0.24395)","(0.958462, -0.239255, 0.155264)","(0.897897, -0.260461, 0.354882)","(0.631849, 0.391645, -0.668865)","(-0.674228, 0.408689, -0.615134)","(-0.981549, 0.126901, -0.143032)","(0.88394, -0.140785, 0.445903)","(0.585076, 0.370877, -0.721205)","(-0.712782, 0.226882, -0.663677)","(-0.983375, -0.0101373, -0.181302)","(0.83468, -0.0493647, 0.548519)","(0.676333, 0.224768, -0.701465)","(-0.617966, 0.0947846, -0.78047)","(-0.95484, -0.0462199, -0.293505)",fist
"(0, 0, 0)","(0.915747, -0.401745, 0.00294542)","(0.943818, -0.327738, 0.0423729)","(0.959489, -0.272752, 0.0706136)","(0.899492, -0.338371, 0.276439)","(0.847421, -0.392065, 0.357997)","(0.919101, -0.295852, 0.260239)","(0.961909, -0.210574, 0.174325)","(0.897411, -0.238905, 0.370915)","(0.634262, 0.430947, -0.64187)","(-0.672567, 0.401763, -0.621482)","(-0.981544, 0.0969067, -0.164865)","(0.877019, -0.122276, 0.464636)","(0.589401, 0.410071, -0.696023)","(-0.703594, 0.22007, -0.675666)","(-0.977609, -0.0390102, -0.206784)","(0.822058, -0.0354013, 0.568302)","(0.685749, 0.266352, -0.677351)","(-0.598777, 0.0971949, -0.794997)","(-0.943964, -0.0680565, -0.322957)",fist
"(0, 0, 0)","(0.92216, -0.386807, 0.000561822)","(0.948705, -0.313387, 0.0418123)","(0.963263, -0.258905, 0.0713691)","(0.902993, -0.329878, 0.27529)","(0.850179, -0.387331, 0.356608)","(0.921497, -0.287382, 0.261258)","(0.963832, -0.199046, 0.177226)","(0.898607, -0.232652, 0.371993)","(0.631702, 0.455795, -0.627059)","(-0.674606, 0.404934, -0.6172)","(-0.981822, 0.0846293, -0.169891)","(0.875635, -0.118552, 0.468197)","(0.587426, 0.435503, -0.682105)","(-0.702325, 0.224009, -0.675692)","(-0.975341, -0.0501866, -0.214923)","(0.818522, -0.0349877, 0.573409)","(0.686461, 0.292685, -0.665662)","(-0.592515, 0.107963, -0.798292)","(-0.939487, -0.0733845, -0.334632)",fist
"(0, 0, 0)","(0.925254, -0.379348, 0.000456542)","(0.950973, -0.306319, 0.0426496)","(0.964937, -0.252159, 0.0728806)","(0.904351, -0.325758, 0.275737)","(0.850724, -0.385525, 0.357266)","(0.922137, -0.28355, 0.263179)","(0.964429, -0.193514, 0.180078)","(0.898703, -0.229736, 0.373571)","(0.631065, 0.468353, -0.618388)","(-0.674838, 0.406834, -0.615695)","(-0.981656, 0.0786474, -0.173682)","(0.874333, -0.116987, 0.471016)","(0.587081, 0.448423, -0.673983)","(-0.70086, 0.226362, -0.676428)","(-0.973841, -0.0555381, -0.22034)","(0.816031, -0.0351579, 0.576937)","(0.687601, 0.305972, -0.658473)","(-0.587697, 0.114703, -0.800909)","(-0.936436, -0.0747319, -0.342787)",fist
"(0, 0, 0)","(0.915635, -0.402008, 0.0015285)","(0.943188, -0.329448, 0.0431259)","(0.958525, -0.275522, 0.0729234)","(0.896595, -0.345957, 0.276461)","(0.840874, -0.404598, 0.359488)","(0.915, -0.304789, 0.264346)","(0.95959, -0.216077, 0.180272)","(0.893478, -0.249166, 0.373648)","(0.640824, 0.44874, -0.622878)","(-0.666366, 0.418766, -0.616921)","(-0.979907, 0.101052, -0.171964)","(0.872055, -0.135197, 0.470364)","(0.596675, 0.429327, -0.67798)","(-0.69628, 0.23892, -0.676839)","(-0.975291, -0.0330948, -0.218433)","(0.815967, -0.0512491, 0.575822)","(0.694039, 0.284328, -0.661413)","(-0.584492, 0.125379, -0.801654)","(-0.937851, -0.052088, -0.343107)",fist
"(0, 0, 0)","(0.915637, -0.402005, 0.00121598)","(0.943091, -0.329726, 0.043126)","(0.958368, -0.276009, 0.0731476)","(0.896193, -0.347081, 0.276355)","(0.839628, -0.406787, 0.35993)","(0.914262, -0.306315, 0.265132)","(0.959205, -0.216952, 0.181265)","(0.892908, -0.250725, 0.373968)","(0.641359, 0.451782, -0.620122)","(-0.666016, 0.421116, -0.615698)","(-0.979802, 0.101237, -0.172448)","(0.871315, -0.137191, 0.471156)","(0.597714, 0.432415, -0.675097)","(-0.695176, 0.241881, -0.676922)","(-0.974919, -0.0321923, -0.220221)","(0.815048, -0.0537202, 0.576897)","(0.695372, 0.287142, -0.658793)","(-0.581704, 0.130449, -0.802872)","(-0.936598, -0.0488551, -0.346983)",fist
"(0, 0, 0)","(0.915543, -0.402219, 0.000719367)","(0.942961, -0.330143, 0.0427827)","(0.958221, -0.27658, 0.0729147)","(0.895986, -0.347915, 0.27598)","(0.838743, -0.408424, 0.360139)","(0.913764, -0.307516, 0.265459)","(0.958966, -0.217708, 0.181626)","(0.892655, -0.251812, 0.373841)","(0.641414, 0.453486, -0.61882)","(-0.666131, 0.422511, -0.614616)","(-0.979832, 0.101392, -0.172189)","(0.87102, -0.138529, 0.471312)","(0.598172, 0.434091, -0.673614)","(-0.6947, 0.243757, -0.676738)","(-0.974777, -0.0314546, -0.220954)","(0.814701, -0.0553263, 0.577236)","(0.696064, 0.288576, -0.657434)","(-0.579897, 0.133971, -0.803599)","(-0.93579, -0.0462545, -0.34951)",fist
"(0, 0, 0)","(0.918577, -0.39524, 0.000962447)","(0.94501, -0.323962, 0.0447808)","(0.959558, -0.271009, 0.0761676)","(0.896009, -0.346948, 0.277118)","(0.837911, -0.410216, 0.360039)","(0.913311, -0.306547, 0.268127)","(0.958775, -0.214402, 0.186502)","(0.890994, -0.253006, 0.376985)","(0.643391, 0.471757, -0.602904)","(-0.663998, 0.430314, -0.611504)","(-0.979039, 0.0972277, -0.178968)","(0.867544, -0.14202, 0.476653)","(0.601155, 0.453063, -0.658291)","(-0.690061, 0.253019, -0.678084)","(-0.972335, -0.0340683, -0.231094)","(0.809568, -0.0615529, 0.58379)","(0.700248, 0.307821, -0.644126)","(-0.572113, 0.148028, -0.806706)","(-0.931494, -0.0444478, -0.36103)",fist
"(0, 0, 0)","(0.91772, -0.397214, 0.00328822)","(0.944198, -0.326005, 0.0470098)","(0.958793, -0.2731, 0.0783143)","(0.89476, -0.348399, 0.279325)","(0.830647, -0.417344, 0.368577)","(0.907776, -0.3147, 0.277321)","(0.954957, -0.222969, 0.195814)","(0.889748, -0.254305, 0.379048)","(0.645214, 0.469714, -0.602551)","(-0.662376, 0.430563, -0.613085)","(-0.978614, 0.0986344, -0.180517)","(0.866336, -0.143128, 0.478514)","(0.60335, 0.450881, -0.657781)","(-0.688199, 0.253499, -0.679795)","(-0.971945, -0.0323554, -0.232974)","(0.808323, -0.0623882, 0.585425)","(0.702315, 0.30531, -0.643071)","(-0.569248, 0.149116, -0.80853)","(-0.930408, -0.0417973, -0.364136)",fist
"(0, 0, 0)","(0.921877, -0.387361, 0.00973174)","(0.947107, -0.316299, 0.0542532)","(0.960794, -0.263555, 0.0860991)","(0.895551, -0.340962, 0.28589)","(0.820742, -0.422585, 0.384454)","(0.899815, -0.32012, 0.296406)","(0.949212, -0.227989, 0.216835)","(0.888478, -0.247741, 0.386306)","(0.64601, 0.481672, -0.592168)","(-0.661022, 0.428107, -0.616258)","(-0.977813, 0.0891813, -0.189548)","(0.862824, -0.137635, 0.486407)","(0.60521, 0.462703, -0.647787)","(-0.683775, 0.251579, -0.684952)","(-0.969045, -0.0409288, -0.243466)","(0.802826, -0.0583973, 0.593347)","(0.705877, 0.317934, -0.632974)","(-0.561514, 0.150561, -0.813654)","(-0.925679, -0.0477134, -0.375289)",fist
"(0, 0, 0)","(0.922693, -0.384978, 0.0207138)","(0.946901, -0.314548, 0.0666244)","(0.95986, -0.262272, 0.0994119)","(0.89136, -0.342462, 0.29698)","(0.799867, -0.441264, 0.406815)","(0.882413, -0.340635, 0.324523)","(0.935951, -0.24914, 0.248847)","(0.882223, -0.250681, 0.398549)","(0.65471, 0.491856, -0.573962)","(-0.651645, 0.434668, -0.621629)","(-0.974669, 0.0888111, -0.205265)","(0.854464, -0.142064, 0.499709)","(0.615218, 0.473431, -0.630372)","(-0.672224, 0.259306, -0.693452)","(-0.964427, -0.0401486, -0.261284)","(0.792338, -0.0645034, 0.606663)","(0.716294, 0.3286, -0.615585)","(-0.546618, 0.16138, -0.821684)","(-0.918358, -0.0439096, -0.393307)",fist
"(0, 0, 0)","(0.929711, -0.366948, 0.0314177)","(0.951147, -0.298006, 0.0806923)","(0.962096, -0.246886, 0.115837)","(0.889985, -0.336102, 0.308158)","(0.788192, -0.450831, 0.418934)","(0.872056, -0.347381, 0.34474)","(0.927452, -0.253034, 0.27533)","(0.876137, -0.248665, 0.412976)","(0.659316, 0.527634, -0.535635)","(-0.643866, 0.445816, -0.62184)","(-0.970475, 0.0770466, -0.228565)","(0.843332, -0.144768, 0.517527)","(0.622016, 0.510574, -0.593641)","(-0.65836, 0.273344, -0.701317)","(-0.955855, -0.0489826, -0.289728)","(0.77668, -0.0728195, 0.625672)","(0.725925, 0.367189, -0.581555)","(-0.526562, 0.184052, -0.829974)","(-0.905811, -0.0455299, -0.421228)",fist
"(0, 0, 0)","(0.933532, -0.35646, 0.038131)","(0.953288, -0.288542, 0.0893571)","(0.963023, -0.23821, 0.125867)","(0.888909, -0.332747, 0.314833)","(0.781361, -0.456947, 0.425057)","(0.865814, -0.351884, 0.355729)","(0.922138, -0.255888, 0.290144)","(0.872255, -0.248051, 0.421477)","(0.6612, 0.548477, -0.511847)","(-0.639386, 0.45277, -0.621438)","(-0.967572, 0.070587, -0.242533)","(0.836446, -0.147122, 0.527933)","(0.625299, 0.532267, -0.570695)","(-0.65005, 0.282363, -0.705483)","(-0.950264, -0.0533943, -0.306834)","(0.767137, -0.0786251, 0.636647)","(0.730976, 0.389761, -0.560143)","(-0.514423, 0.198631, -0.834215)","(-0.897814, -0.045207, -0.438048)",fist
"(0, 0, 0)","(0.935334, -0.351314, 0.0415738)","(0.954241, -0.283964, 0.093745)","(0.963365, -0.234069, 0.130915)","(0.888303, -0.331192, 0.318166)","(0.777363, -0.460766, 0.428254)","(0.862133, -0.355052, 0.361477)","(0.91898, -0.258324, 0.297899)","(0.870246, -0.24791, 0.425691)","(0.661827, 0.558789, -0.499739)","(-0.637299, 0.456261, -0.621028)","(-0.966041, 0.0674153, -0.249439)","(0.832938, -0.148509, 0.533066)","(0.626718, 0.542979, -0.558926)","(-0.645877, 0.287062, -0.707417)","(-0.947331, -0.0553395, -0.31544)","(0.762312, -0.081767, 0.642024)","(0.733364, 0.400876, -0.549067)","(-0.508115, 0.206472, -0.836175)","(-0.893582, -0.0443844, -0.4467)",fist
"(0, 0, 0)","(0.936476, -0.347981, 0.0438373)","(0.954707, -0.281298, 0.0969868)","(0.963348, -0.2319, 0.134846)","(0.887361, -0.33164, 0.320321)","(0.773949, -0.465442, 0.42938)","(0.859014, -0.358984, 0.365)","(0.916299, -0.261468, 0.303364)","(0.868163, -0.249857, 0.428795)","(0.662884, 0.568179, -0.487604)","(-0.634969, 0.461542, -0.61951)","(-0.964558, 0.0663981, -0.255381)","(0.829647, -0.152036, 0.537189)","(0.628463, 0.552906, -0.547111)","(-0.641873, 0.293679, -0.708344)","(-0.944739, -0.0550966, -0.323161)","(0.757941, -0.0870303, 0.646491)","(0.735807, 0.411025, -0.538189)","(-0.502327, 0.216038, -0.837255)","(-0.889839, -0.0414167, -0.454392)",fist
"(0, 0, 0)","(0.93725, -0.345689, 0.0454158)","(0.955005, -0.279497, 0.0992325)","(0.963308, -0.230465, 0.137561)","(0.886699, -0.33199, 0.321788)","(0.773156, -0.467049, 0.429062)","(0.858227, -0.359745, 0.366102)","(0.915529, -0.261492, 0.30566)","(0.866705, -0.251271, 0.430913)","(0.663492, 0.574695, -0.479065)","(-0.633442, 0.465208, -0.618331)","(-0.96352, 0.0656823, -0.259452)","(0.827346, -0.154569, 0.540007)","(0.6296, 0.559778, -0.538751)","(-0.639087, 0.298365, -0.708905)","(-0.942895, -0.0548288, -0.328546)","(0.754891, -0.0907876, 0.649536)","(0.737475, 0.418032, -0.530453)","(-0.498184, 0.222959, -0.837915)","(-0.88714, -0.039043, -0.459846)",fist
"(0, 0, 0)","(0.939329, -0.339431, 0.0494721)","(0.955548, -0.27515, 0.105926)","(0.962748, -0.227518, 0.146123)","(0.883859, -0.336186, 0.325225)","(0.769695, -0.475909, 0.425535)","(0.854889, -0.365675, 0.368032)","(0.912355, -0.26481, 0.312224)","(0.861247, -0.259668, 0.436837)","(0.665554, 0.597825, -0.446815)","(-0.62811, 0.481201, -0.611492)","(-0.959778, 0.0659785, -0.272896)","(0.819131, -0.167339, 0.548655)","(0.633916, 0.584229, -0.506782)","(-0.629201, 0.318774, -0.708864)","(-0.936474, -0.0505394, -0.347076)","(0.744211, -0.108195, 0.659124)","(0.743026, 0.443071, -0.501598)","(-0.484976, 0.249871, -0.838071)","(-0.878368, -0.0288291, -0.477115)",fist
"(0, 0, 0)","(0.943558, -0.328094, 0.045306)","(0.95844, -0.265645, 0.10405)","(0.964667, -0.219384, 0.145906)","(0.885951, -0.335167, 0.320552)","(0.773012, -0.479766, 0.415063)","(0.857088, -0.36643, 0.362118)","(0.913558, -0.262898, 0.310315)","(0.861414, -0.262902, 0.434567)","(0.659546, 0.622653, -0.421073)","(-0.631399, 0.492581, -0.598915)","(-0.958835, 0.0611549, -0.277299)","(0.817154, -0.175111, 0.549177)","(0.629559, 0.610168, -0.48099)","(-0.628102, 0.334651, -0.702493)","(-0.932968, -0.0512027, -0.356299)","(0.740568, -0.120884, 0.661019)","(0.740722, 0.470329, -0.479709)","(-0.481548, 0.27283, -0.832872)","(-0.873984, -0.023528, -0.485384)",fist
"(0, 0, 0)","(0.944404, -0.32533, 0.0475583)","(0.958756, -0.263372, 0.106871)","(0.964606, -0.217479, 0.149121)","(0.885377, -0.334881, 0.322432)","(0.771035, -0.481965, 0.416191)","(0.855219, -0.368107, 0.364826)","(0.911872, -0.264025, 0.314293)","(0.859987, -0.263669, 0.436922)","(0.658778, 0.628908, -0.4129)","(-0.631048, 0.494647, -0.59758)","(-0.957857, 0.0592774, -0.281064)","(0.814819, -0.177003, 0.552033)","(0.630017, 0.616347, -0.472435)","(-0.625467, 0.338504, -0.702998)","(-0.930866, -0.051286, -0.361744)","(0.737455, -0.123986, 0.663919)","(0.741772, 0.476792, -0.471639)","(-0.477651, 0.278798, -0.833139)","(-0.871116, -0.0217078, -0.490598)",fist
"(0, 0, 0)","(0.945727, -0.321186, 0.0494002)","(0.959451, -0.259795, 0.109369)","(0.964849, -0.21433, 0.15208)","(0.885293, -0.333733, 0.323851)","(0.768769, -0.484429, 0.41752)","(0.852935, -0.370136, 0.368104)","(0.909728, -0.265576, 0.319161)","(0.858936, -0.263798, 0.438907)","(0.657088, 0.636673, -0.403588)","(-0.631302, 0.496734, -0.595578)","(-0.956885, 0.0565006, -0.284918)","(0.812721, -0.178513, 0.554633)","(0.629467, 0.624143, -0.462837)","(-0.623336, 0.342475, -0.702967)","(-0.928633, -0.0521992, -0.367309)","(0.734496, -0.127001, 0.666623)","(0.742024, 0.485056, -0.462733)","(-0.474197, 0.285284, -0.832917)","(-0.868179, -0.0204642, -0.495829)",fist
"(0, 0, 0)","(0.94591, -0.319549, 0.0560559)","(0.958864, -0.258757, 0.116728)","(0.963716, -0.213729, 0.159911)","(0.882681, -0.334884, 0.329738)","(0.763922, -0.488133, 0.422077)","(0.84875, -0.373101, 0.374726)","(0.906166, -0.26775, 0.327373)","(0.854968, -0.266143, 0.445194)","(0.659048, 0.642489, -0.390978)","(-0.627047, 0.500509, -0.596911)","(-0.95419, 0.0564953, -0.293821)","(0.807353, -0.182106, 0.561265)","(0.632745, 0.630092, -0.450131)","(-0.616799, 0.347976, -0.706025)","(-0.924636, -0.0506583, -0.377467)","(0.72785, -0.131875, 0.672936)","(0.745731, 0.491189, -0.450131)","(-0.465878, 0.29285, -0.834983)","(-0.862777, -0.0169891, -0.5053)",fist
