thumb_metacarpal,thumb_proximal,thumb_intermediate,thumb_distal,index_metacarpal,index_proximal,index_intermediate,index_distal,middle_metacarpal,middle_proximal,middle_intermediate,middle_distal,ring_metacarpal,ring_proximal,ring_intermediate,ring_distal,pinky_metacarpal,pinky_proximal,pinky_intermediate,pinky_distal,gesture
"(0, 0, 0)","(0.591584, -0.152403, 0.791708)","(0.733926, -0.291449, 0.613523)","(0.837823, -0.435921, 0.328674)","(0.691172, -0.411207, 0.594297)","(0.378403, -0.741463, 0.554115)","(0.528969, -0.544571, 0.650872)","(0.634208, -0.330075, 0.699164)","(0.60276, -0.388798, 0.69679)","(0.619064, 0.766683, 0.170168)","(-0.441768, 0.621651, -0.646831)","(-0.753864, 0.0607283, -0.654218)","(0.493735, -0.352754, 0.794852)","(0.652751, 0.742887, 0.148446)","(-0.337557, 0.564618, -0.753168)","(-0.683171, 0.0281352, -0.729716)","(0.365112, -0.347408, 0.863713)","(0.724156, 0.687738, 0.0511339)","(-0.000754624, 0.457109, -0.88941)","(-0.399474, 0.0763772, -0.913557)",fist
"(0, 0, 0)","(0.591638, -0.152348, 0.791678)","(0.733991, -0.291377, 0.613479)","(0.837902, -0.435863, 0.328549)","(0.69126, -0.411136, 0.594245)","(0.378389, -0.741349, 0.554277)","(0.528967, -0.544342, 0.651065)","(0.63419, -0.329732, 0.699342)","(0.602852, -0.38874, 0.696743)","(0.618969, 0.766768, 0.170128)","(-0.441912, 0.621581, -0.6468)","(-0.753923, 0.0606119, -0.654161)","(0.493829, -0.352711, 0.794813)","(0.652744, 0.742867, 0.148569)","(-0.337339, 0.564919, -0.75304)","(-0.683034, 0.0285324, -0.729829)","(0.365209, -0.347383, 0.863682)","(0.724075, 0.687825, 0.051102)","(-0.00086642, 0.457129, -0.8894)","(-0.399541, 0.0763484, -0.91353)",fist
"(0, 0, 0)","(0.591102, -0.151961, 0.792153)","(0.733768, -0.290782, 0.614028)","(0.8381, -0.435086, 0.329072)","(0.691195, -0.410575, 0.594708)","(0.3785, -0.74104, 0.554615)","(0.528763, -0.543873, 0.651622)","(0.633705, -0.329143, 0.70006)","(0.602673, -0.38831, 0.697138)","(0.617966, 0.767404, 0.170905)","(-0.44206, 0.621281, -0.646988)","(-0.753429, 0.0599649, -0.654789)","(0.493525, -0.352434, 0.795125)","(0.65187, 0.743443, 0.149526)","(-0.336988, 0.56511, -0.753053)","(-0.682253, 0.0284686, -0.730562)","(0.36484, -0.347269, 0.863884)","(0.723275, 0.688602, 0.0519608)","(-0.000594552, 0.457424, -0.889248)","(-0.398832, 0.0762157, -0.913851)",fist
"(0, 0, 0)","(0.590617, -0.151614, 0.792581)","(0.733565, -0.290246, 0.614524)","(0.838277, -0.43439, 0.329539)","(0.691134, -0.41007, 0.595127)","(0.378478, -0.740754, 0.555011)","(0.528392, -0.543544, 0.652197)","(0.633061, -0.328819, 0.700794)","(0.60251, -0.387924, 0.697493)","(0.617061, 0.767976, 0.171604)","(-0.442193, 0.621009, -0.647157)","(-0.752985, 0.0593778, -0.655353)","(0.49325, -0.352185, 0.795405)","(0.651083, 0.743958, 0.150391)","(-0.336663, 0.56529, -0.753064)","(-0.681544, 0.0284242, -0.731225)","(0.364507, -0.347168, 0.864065)","(0.722553, 0.689301, 0.0527337)","(-0.00035148, 0.45769, -0.889112)","(-0.39819, 0.0760947, -0.914141)",fist
"(0, 0, 0)","(0.590204, -0.151321, 0.792945)","(0.733392, -0.289794, 0.614944)","(0.838428, -0.433807, 0.329925)","(0.691082, -0.409644, 0.595481)","(0.378462, -0.740333, 0.555585)","(0.528202, -0.54278, 0.652988)","(0.632656, -0.327749, 0.701661)","(0.602372, -0.387597, 0.697794)","(0.616294, 0.768461, 0.172191)","(-0.442309, 0.620775, -0.647303)","(-0.75261, 0.0588806, -0.655829)","(0.493018, -0.351975, 0.795643)","(0.650424, 0.744384, 0.151136)","(-0.336358, 0.565473, -0.753063)","(-0.680928, 0.0284295, -0.731799)","(0.364224, -0.347083, 0.864219)","(0.721942, 0.689891, 0.0533868)","(-0.000144827, 0.457916, -0.888996)","(-0.397648, 0.0759947, -0.914385)",fist
"(0, 0, 0)","(0.589088, -0.151201, 0.793797)","(0.732635, -0.289537, 0.615966)","(0.838204, -0.433422, 0.330997)","(0.690438, -0.409401, 0.596394)","(0.377934, -0.739828, 0.556615)","(0.527358, -0.542023, 0.654297)","(0.631534, -0.326816, 0.703104)","(0.60156, -0.387441, 0.698581)","(0.615546, 0.768802, 0.173343)","(-0.441743, 0.620674, -0.647786)","(-0.751666, 0.0585809, -0.656937)","(0.492036, -0.351917, 0.796276)","(0.649745, 0.744724, 0.152374)","(-0.335437, 0.565623, -0.753361)","(-0.679751, 0.0284473, -0.732891)","(0.363136, -0.347126, 0.864659)","(0.721433, 0.690322, 0.0546892)","(0.000911307, 0.458193, -0.888852)","(-0.396317, 0.0760312, -0.91496)",fist
"(0, 0, 0)","(0.580087, -0.146413, 0.801288)","(0.727365, -0.283023, 0.625171)","(0.838146, -0.425428, 0.341355)","(0.686658, -0.403273, 0.604873)","(0.377565, -0.736622, 0.561099)","(0.523469, -0.537689, 0.660963)","(0.62473, -0.321799, 0.711448)","(0.596224, -0.382371, 0.70591)","(0.605355, 0.774757, 0.182474)","(-0.439493, 0.617108, -0.652705)","(-0.743525, 0.0519062, -0.666691)","(0.48507, -0.348107, 0.802203)","(0.640136, 0.750974, 0.162058)","(-0.330903, 0.563629, -0.756853)","(-0.670107, 0.0231153, -0.741904)","(0.355239, -0.344726, 0.86889)","(0.713598, 0.697521, 0.0651321)","(0.00794769, 0.459516, -0.888134)","(-0.384999, 0.0733865, -0.919995)",fist
"(0, 0, 0)","(0.570278, -0.141039, 0.809253)","(0.720897, -0.276847, 0.635345)","(0.836524, -0.418895, 0.353207)","(0.681341, -0.397414, 0.614684)","(0.37441, -0.733078, 0.567815)","(0.517314, -0.533298, 0.669313)","(0.616303, -0.316983, 0.720897)","(0.589409, -0.377015, 0.714463)","(0.597243, 0.779386, 0.189362)","(-0.435124, 0.612929, -0.659535)","(-0.73485, 0.0455224, -0.676701)","(0.476725, -0.343412, 0.809198)","(0.632534, 0.755737, 0.169595)","(-0.324401, 0.560439, -0.762018)","(-0.660012, 0.0176805, -0.751047)","(0.345988, -0.340871, 0.874128)","(0.707618, 0.702749, 0.0736228)","(0.0165899, 0.458249, -0.888669)","(-0.373103, 0.0692482, -0.925202)",fist
"(0, 0, 0)","(0.567567, -0.138579, 0.811581)","(0.719034, -0.274483, 0.638475)","(0.835919, -0.416909, 0.356968)","(0.679753, -0.395147, 0.617895)","(0.372347, -0.731856, 0.57074)","(0.514443, -0.532106, 0.672467)","(0.61298, -0.315918, 0.72419)","(0.587429, -0.374705, 0.717303)","(0.595302, 0.780713, 0.190006)","(-0.433742, 0.610944, -0.66228)","(-0.732484, 0.043019, -0.679424)","(0.474351, -0.341102, 0.811567)","(0.630693, 0.757095, 0.170393)","(-0.322501, 0.558487, -0.764255)","(-0.657279, 0.0152725, -0.753492)","(0.343376, -0.338647, 0.87602)","(0.706226, 0.704021, 0.0748264)","(0.0190638, 0.456577, -0.889479)","(-0.369875, 0.0668821, -0.926671)",fist
"(0, 0, 0)","(0.566228, -0.13723, 0.812744)","(0.718099, -0.273233, 0.64006)","(0.835595, -0.415929, 0.358865)","(0.678949, -0.393945, 0.619545)","(0.370663, -0.731602, 0.57216)","(0.512564, -0.531773, 0.674163)","(0.611056, -0.315427, 0.726028)","(0.586436, -0.373453, 0.718767)","(0.594404, 0.781368, 0.190127)","(-0.433036, 0.609839, -0.66376)","(-0.731329, 0.0416755, -0.68075)","(0.473168, -0.33982, 0.812794)","(0.629789, 0.757826, 0.170486)","(-0.321577, 0.557321, -0.765494)","(-0.655934, 0.0139763, -0.754689)","(0.34208, -0.337383, 0.877014)","(0.705594, 0.70461, 0.0752447)","(0.0202995, 0.455557, -0.889975)","(-0.368296, 0.0655425, -0.927395)",fist
"(0, 0, 0)","(0.567785, -0.133454, 0.812287)","(0.719164, -0.270534, 0.640011)","(0.835943, -0.41487, 0.359279)","(0.679859, -0.391309, 0.620217)","(0.369712, -0.729648, 0.575262)","(0.512204, -0.529495, 0.676227)","(0.611255, -0.31286, 0.72697)","(0.587575, -0.370196, 0.719521)","(0.595562, 0.781789, 0.184692)","(-0.433848, 0.606693, -0.666108)","(-0.732724, 0.0387384, -0.679423)","(0.474538, -0.335948, 0.813604)","(0.630826, 0.75818, 0.164987)","(-0.322655, 0.553501, -0.767808)","(-0.657469, 0.010648, -0.753407)","(0.343587, -0.333038, 0.878085)","(0.706446, 0.704297, 0.0700024)","(0.01888, 0.450779, -0.892436)","(-0.370178, 0.0609565, -0.926959)",fist
"(0, 0, 0)","(0.568341, -0.131161, 0.812272)","(0.719313, -0.269209, 0.640403)","(0.835576, -0.414913, 0.360084)","(0.679785, -0.38999, 0.621129)","(0.368094, -0.728329, 0.577965)","(0.511115, -0.52807, 0.678162)","(0.610721, -0.311354, 0.728065)","(0.587636, -0.368311, 0.720438)","(0.597107, 0.781492, 0.180922)","(-0.433463, 0.604726, -0.668144)","(-0.733334, 0.0372434, -0.678847)","(0.474753, -0.333484, 0.814493)","(0.632257, 0.75781, 0.161168)","(-0.322463, 0.550909, -0.769752)","(-0.658163, 0.00879679, -0.752824)","(0.343871, -0.330081, 0.87909)","(0.707751, 0.70333, 0.0664527)","(0.0187877, 0.447124, -0.894275)","(-0.370987, 0.0578542, -0.926834)",fist
"(0, 0, 0)","(0.568719, -0.129609, 0.812256)","(0.719416, -0.268312, 0.640663)","(0.835333, -0.414947, 0.360608)","(0.67974, -0.389093, 0.62174)","(0.367044, -0.727279, 0.579951)","(0.5105, -0.526726, 0.679668)","(0.610486, -0.309738, 0.72895)","(0.587684, -0.367033, 0.721051)","(0.598145, 0.781287, 0.178364)","(-0.433218, 0.603381, -0.669518)","(-0.733756, 0.0362226, -0.678447)","(0.474906, -0.331814, 0.815085)","(0.633201, 0.757576, 0.158543)","(-0.322348, 0.549134, -0.771066)","(-0.658627, 0.00756088, -0.752432)","(0.344072, -0.328079, 0.879761)","(0.708629, 0.702668, 0.064049)","(0.0187157, 0.444649, -0.895509)","(-0.371543, 0.0557534, -0.92674)",fist
"(0, 0, 0)","(0.568981, -0.128532, 0.812244)","(0.719489, -0.267689, 0.640842)","(0.835167, -0.414977, 0.360957)","(0.679712, -0.388469, 0.62216)","(0.366146, -0.726373, 0.581653)","(0.509957, -0.525416, 0.681088)","(0.610214, -0.308032, 0.729901)","(0.587721, -0.366145, 0.721472)","(0.598861, 0.781142, 0.176586)","(-0.433056, 0.602441, -0.670468)","(-0.734051, 0.0355068, -0.678166)","(0.475016, -0.330655, 0.815492)","(0.633841, 0.757425, 0.156697)","(-0.322277, 0.547894, -0.771978)","(-0.658945, 0.00671152, -0.752161)","(0.344215, -0.32669, 0.880221)","(0.709236, 0.702206, 0.0623826)","(0.0186606, 0.442931, -0.896361)","(-0.371933, 0.0542984, -0.92667)",fist
"(0, 0, 0)","(0.569204, -0.127616, 0.812232)","(0.719551, -0.267161, 0.640993)","(0.835029, -0.415006, 0.361244)","(0.67969, -0.387938, 0.622516)","(0.365425, -0.725405, 0.583311)","(0.509688, -0.523734, 0.682584)","(0.610194, -0.305647, 0.73092)","(0.587754, -0.365389, 0.721828)","(0.599467, 0.781018, 0.175071)","(-0.432926, 0.601634, -0.671276)","(-0.734305, 0.0348915, -0.677922)","(0.475111, -0.329669, 0.815836)","(0.634374, 0.757306, 0.155105)","(-0.322222, 0.54683, -0.772755)","(-0.659211, 0.00599515, -0.751934)","(0.344339, -0.325507, 0.880611)","(0.709751, 0.70181, 0.060964)","(0.0186107, 0.44147, -0.897083)","(-0.372265, 0.0530605, -0.926609)",fist
"(0, 0, 0)","(0.569342, -0.128068, 0.812064)","(0.719791, -0.267312, 0.64066)","(0.835381, -0.414783, 0.360685)","(0.680031, -0.388095, 0.622045)","(0.365067, -0.726041, 0.582745)","(0.509389, -0.52413, 0.682503)","(0.60989, -0.30566, 0.731167)","(0.588084, -0.365728, 0.721388)","(0.59886, 0.781301, 0.175882)","(-0.433456, 0.602013, -0.670594)","(-0.734382, 0.0350378, -0.677832)","(0.475419, -0.330198, 0.815442)","(0.633718, 0.757722, 0.155752)","(-0.322718, 0.547379, -0.772159)","(-0.659221, 0.00636752, -0.751922)","(0.344648, -0.326209, 0.88023)","(0.709208, 0.702295, 0.0616939)","(0.0182109, 0.442472, -0.896597)","(-0.372364, 0.053791, -0.926527)",fist
"(0, 0, 0)","(0.569098, -0.128477, 0.812171)","(0.719741, -0.267412, 0.640675)","(0.835585, -0.414502, 0.360534)","(0.680097, -0.388203, 0.621906)","(0.363985, -0.726886, 0.582367)","(0.508332, -0.524806, 0.682772)","(0.608855, -0.305977, 0.731898)","(0.588089, -0.366022, 0.721234)","(0.598119, 0.781622, 0.176975)","(-0.433702, 0.602358, -0.670125)","(-0.734134, 0.035133, -0.678095)","(0.475356, -0.33069, 0.81528)","(0.632946, 0.758168, 0.156715)","(-0.322855, 0.547927, -0.771713)","(-0.658862, 0.00672393, -0.752234)","(0.344554, -0.326883, 0.880017)","(0.70859, 0.702824, 0.0627602)","(0.0182135, 0.443468, -0.896105)","(-0.372022, 0.0544925, -0.926623)",fist
"(0, 0, 0)","(0.568885, -0.128831, 0.812264)","(0.719696, -0.267497, 0.640689)","(0.835764, -0.414262, 0.360397)","(0.680155, -0.388296, 0.621784)","(0.362717, -0.727893, 0.5819)","(0.506984, -0.525997, 0.682858)","(0.607544, -0.307165, 0.732489)","(0.588095, -0.366276, 0.721101)","(0.597475, 0.7819, 0.17792)","(-0.433919, 0.602653, -0.669719)","(-0.733921, 0.0352106, -0.678322)","(0.475302, -0.331116, 0.815138)","(0.63227, 0.758563, 0.157534)","(-0.322976, 0.548398, -0.771328)","(-0.658545, 0.00704134, -0.752508)","(0.344474, -0.327465, 0.879832)","(0.708055, 0.70328, 0.0636831)","(0.0182143, 0.444331, -0.895678)","(-0.371726, 0.0550999, -0.926706)",fist
"(0, 0, 0)","(0.568706, -0.129127, 0.812342)","(0.719658, -0.26757, 0.640702)","(0.835915, -0.414064, 0.360275)","(0.680203, -0.388374, 0.621682)","(0.36205, -0.728532, 0.581516)","(0.50631, -0.526575, 0.682912)","(0.606874, -0.307547, 0.732884)","(0.5881, -0.366489, 0.720988)","(0.596933, 0.782134, 0.17871)","(-0.434104, 0.602896, -0.66938)","(-0.733743, 0.0352741, -0.67851)","(0.475257, -0.331472, 0.81502)","(0.631659, 0.758947, 0.158134)","(-0.323149, 0.548709, -0.771034)","(-0.6583, 0.00724171, -0.752721)","(0.344407, -0.327954, 0.879676)","(0.707604, 0.703663, 0.064457)","(0.0182143, 0.445054, -0.895319)","(-0.371479, 0.0556073, -0.926775)",fist
"(0, 0, 0)","(0.568174, -0.129401, 0.812671)","(0.719383, -0.267559, 0.641015)","(0.835996, -0.413717, 0.360484)","(0.680054, -0.388374, 0.621846)","(0.361577, -0.72916, 0.581022)","(0.505886, -0.526859, 0.683007)","(0.606416, -0.307328, 0.733354)","(0.587855, -0.366661, 0.721101)","(0.596116, 0.782487, 0.179891)","(-0.434123, 0.603127, -0.66916)","(-0.733255, 0.0352512, -0.679039)","(0.474909, -0.331829, 0.815077)","(0.630828, 0.759411, 0.15922)","(-0.323036, 0.549115, -0.770792)","(-0.657692, 0.00742612, -0.753251)","(0.344006, -0.328483, 0.879636)","(0.706952, 0.704207, 0.0656638)","(0.018526, 0.445907, -0.894887)","(-0.370807, 0.056159, -0.92701)",fist
"(0, 0, 0)","(0.566844, -0.12962, 0.813564)","(0.71853, -0.267415, 0.64203)","(0.835835, -0.413146, 0.361512)","(0.679384, -0.388252, 0.622653)","(0.361195, -0.729513, 0.580817)","(0.505225, -0.526977, 0.683405)","(0.605486, -0.307146, 0.734199)","(0.586981, -0.366756, 0.721764)","(0.594857, 0.782999, 0.181817)","(-0.433636, 0.60333, -0.669293)","(-0.73207, 0.0351083, -0.680324)","(0.473823, -0.332161, 0.815574)","(0.629613, 0.760014, 0.161141)","(-0.322281, 0.549564, -0.770788)","(-0.656307, 0.00751124, -0.754456)","(0.3428, -0.329039, 0.879898)","(0.705999, 0.704968, 0.0677144)","(0.0196211, 0.446909, -0.894364)","(-0.369193, 0.0567356, -0.927619)",fist
"(0, 0, 0)","(0.565083, -0.129916, 0.814741)","(0.717399, -0.267232, 0.64337)","(0.835618, -0.412399, 0.362864)","(0.678497, -0.388096, 0.623717)","(0.360861, -0.72987, 0.580577)","(0.504456, -0.52708, 0.683894)","(0.604311, -0.306935, 0.735254)","(0.585822, -0.366888, 0.722638)","(0.593188, 0.78367, 0.184361)","(-0.432995, 0.603599, -0.669466)","(-0.7305, 0.0349232, -0.682019)","(0.472387, -0.332605, 0.816226)","(0.628016, 0.760783, 0.163721)","(-0.321214, 0.550205, -0.770776)","(-0.654434, 0.00767791, -0.75608)","(0.341205, -0.32978, 0.880241)","(0.704734, 0.705967, 0.0704259)","(0.0210643, 0.448233, -0.893668)","(-0.367059, 0.0575063, -0.928418)",fist
"(0, 0, 0)","(0.563891, -0.13012, 0.815534)","(0.716633, -0.267112, 0.644273)","(0.835471, -0.411901, 0.363767)","(0.677896, -0.387994, 0.624434)","(0.360624, -0.730164, 0.580354)","(0.503948, -0.527191, 0.684183)","(0.603544, -0.306812, 0.735935)","(0.58504, -0.36698, 0.723225)","(0.592055, 0.784121, 0.186075)","(-0.432565, 0.603778, -0.669582)","(-0.72944, 0.0347963, -0.683159)","(0.471417, -0.332908, 0.816663)","(0.626937, 0.761294, 0.165473)","(-0.32045, 0.55067, -0.770762)","(-0.653137, 0.00784814, -0.757199)","(0.340129, -0.330284, 0.880468)","(0.703876, 0.706639, 0.0722563)","(0.0220374, 0.449132, -0.893193)","(-0.36562, 0.0580292, -0.928954)",fist
"(0, 0, 0)","(0.562972, -0.13028, 0.816143)","(0.716042, -0.267023, 0.644968)","(0.835358, -0.411525, 0.36445)","(0.677434, -0.387917, 0.624983)","(0.360448, -0.73047, 0.580079)","(0.503672, -0.527211, 0.68437)","(0.603119, -0.306467, 0.736427)","(0.584438, -0.367053, 0.723674)","(0.591182, 0.784467, 0.187389)","(-0.432239, 0.603912, -0.669671)","(-0.728626, 0.0346976, -0.684032)","(0.470672, -0.333143, 0.816997)","(0.626108, 0.761682, 0.166821)","(-0.319843, 0.551046, -0.770746)","(-0.652124, 0.00801128, -0.75807)","(0.339303, -0.330673, 0.880641)","(0.703214, 0.707152, 0.0736617)","(0.0227827, 0.449822, -0.892827)","(-0.364512, 0.0584347, -0.929363)",fist
"(0, 0, 0)","(0.562619, -0.129119, 0.816571)","(0.715986, -0.265743, 0.645558)","(0.835688, -0.410244, 0.365138)","(0.677561, -0.386696, 0.625602)","(0.361003, -0.729801, 0.580576)","(0.504003, -0.52615, 0.684943)","(0.603178, -0.30505, 0.736967)","(0.584474, -0.365908, 0.724225)","(0.589996, 0.785365, 0.187366)","(-0.432647, 0.602978, -0.670249)","(-0.728245, 0.0333524, -0.684505)","(0.470603, -0.332106, 0.817459)","(0.624964, 0.762617, 0.16684)","(-0.320005, 0.550287, -0.771221)","(-0.651576, 0.0068782, -0.758552)","(0.339191, -0.329782, 0.881018)","(0.702213, 0.708136, 0.0737592)","(0.022742, 0.449415, -0.893033)","(-0.364002, 0.0574871, -0.929622)",fist
"(0, 0, 0)","(0.562512, -0.126684, 0.817026)","(0.716082, -0.263525, 0.64636)","(0.836037, -0.40854, 0.366248)","(0.677802, -0.38456, 0.626656)","(0.361555, -0.728233, 0.582198)","(0.50447, -0.523964, 0.686274)","(0.603467, -0.302347, 0.737845)","(0.584664, -0.363655, 0.725205)","(0.589072, 0.786435, 0.185778)","(-0.43313, 0.60099, -0.671721)","(-0.728088, 0.0310059, -0.684782)","(0.470729, -0.32977, 0.818331)","(0.623984, 0.763787, 0.165149)","(-0.320459, 0.548056, -0.772619)","(-0.651343, 0.00437801, -0.75877)","(0.339296, -0.32745, 0.881848)","(0.701414, 0.709068, 0.0723865)","(0.0225083, 0.447452, -0.894025)","(-0.363795, 0.0550192, -0.929853)",fist
"(0, 0, 0)","(0.56243, -0.12489, 0.817359)","(0.716151, -0.26189, 0.646948)","(0.836295, -0.407288, 0.367052)","(0.677979, -0.382984, 0.62743)","(0.361879, -0.727122, 0.583385)","(0.504762, -0.522364, 0.687278)","(0.603649, -0.300313, 0.738526)","(0.584803, -0.361993, 0.725924)","(0.58839, 0.787223, 0.184602)","(-0.433488, 0.599519, -0.672804)","(-0.727972, 0.0292711, -0.684982)","(0.470821, -0.328048, 0.81897)","(0.622909, 0.765076, 0.163228)","(-0.321296, 0.545656, -0.773969)","(-0.651271, 0.00188313, -0.758843)","(0.339372, -0.325729, 0.882455)","(0.700827, 0.709752, 0.0713718)","(0.0223372, 0.446004, -0.894752)","(-0.363641, 0.0532009, -0.930019)",fist
"(0, 0, 0)","(0.563379, -0.124078, 0.816829)","(0.716071, -0.262628, 0.646737)","(0.834939, -0.40991, 0.36722)","(0.677253, -0.383608, 0.627832)","(0.359232, -0.726427, 0.58588)","(0.503693, -0.521398, 0.688795)","(0.603941, -0.298982, 0.738827)","(0.584378, -0.361701, 0.726412)","(0.592734, 0.785048, 0.179907)","(-0.431772, 0.59867, -0.674661)","(-0.729161, 0.029874, -0.68369)","(0.470753, -0.326759, 0.819525)","(0.626349, 0.763549, 0.157096)","(-0.321396, 0.541986, -0.776502)","(-0.653158, 2.65979e-05, -0.757222)","(0.339442, -0.323486, 0.883253)","(0.705312, 0.705323, 0.0710996)","(0.0193916, 0.438515, -0.898514)","(-0.369787, 0.0448092, -0.928036)",fist
"(0, 0, 0)","(0.564134, -0.122666, 0.816521)","(0.715905, -0.262764, 0.646865)","(0.833639, -0.411995, 0.36784)","(0.676501, -0.383651, 0.628616)","(0.35682, -0.725132, 0.588951)","(0.503092, -0.519013, 0.691031)","(0.604686, -0.295393, 0.739661)","(0.583892, -0.360827, 0.727237)","(0.596659, 0.78317, 0.175052)","(-0.430119, 0.597317, -0.676912)","(-0.730147, 0.0298687, -0.682636)","(0.470583, -0.324898, 0.820361)","(0.628816, 0.763017, 0.149655)","(-0.322819, 0.536312, -0.779845)","(-0.655343, -0.00401982, -0.755321)","(0.339395, -0.320701, 0.884286)","(0.709353, 0.701338, 0.0703098)","(0.0168245, 0.430981, -0.902204)","(-0.375237, 0.0365366, -0.926209)",fist
"(0, 0, 0)","(0.564461, -0.12145, 0.816476)","(0.715576, -0.262761, 0.647231)","(0.832524, -0.413529, 0.368643)","(0.675731, -0.383574, 0.629491)","(0.355199, -0.723668, 0.591725)","(0.503202, -0.515855, 0.693312)","(0.605879, -0.290412, 0.740656)","(0.583297, -0.360032, 0.728108)","(0.599599, 0.781734, 0.171388)","(-0.428652, 0.596151, -0.678868)","(-0.730692, 0.0297506, -0.682059)","(0.470206, -0.323333, 0.821196)","(0.630297, 0.763009, 0.143328)","(-0.324443, 0.530851, -0.782901)","(-0.657077, -0.00827016, -0.753778)","(0.339094, -0.318416, 0.885227)","(0.712427, 0.698251, 0.0699518)","(0.0149908, 0.42495, -0.905093)","(-0.379296, 0.0299035, -0.924792)",fist
"(0, 0, 0)","(0.561883, -0.122559, 0.818087)","(0.713368, -0.263909, 0.649199)","(0.831012, -0.414627, 0.370816)","(0.673462, -0.384667, 0.631252)","(0.353728, -0.72349, 0.592823)","(0.502849, -0.513212, 0.695526)","(0.60583, -0.285083, 0.742763)","(0.580757, -0.3611, 0.729608)","(0.59985, 0.78103, 0.173701)","(-0.426042, 0.597015, -0.679751)","(-0.728622, 0.0309107, -0.684218)","(0.467424, -0.324352, 0.822381)","(0.629618, 0.763496, 0.143721)","(-0.323272, 0.529494, -0.784303)","(-0.655313, -0.00906632, -0.755303)","(0.336126, -0.319348, 0.886023)","(0.713308, 0.696824, 0.075026)","(0.0161114, 0.423613, -0.9057)","(-0.379149, 0.0274433, -0.924929)",fist
"(0, 0, 0)","(0.559878, -0.123419, 0.819331)","(0.71165, -0.2648, 0.650718)","(0.829837, -0.415482, 0.372486)","(0.6717, -0.385516, 0.632611)","(0.353308, -0.722818, 0.593892)","(0.503255, -0.510382, 0.697312)","(0.606343, -0.280008, 0.744274)","(0.578785, -0.361929, 0.730764)","(0.600035, 0.780487, 0.175494)","(-0.424021, 0.597679, -0.68043)","(-0.727014, 0.031808, -0.685885)","(0.465265, -0.325142, 0.823293)","(0.628229, 0.764916, 0.142238)","(-0.324032, 0.52649, -0.78601)","(-0.654527, -0.0114672, -0.755952)","(0.333824, -0.320071, 0.886632)","(0.713989, 0.695675, 0.0790957)","(0.0168711, 0.422475, -0.906218)","(-0.379179, 0.0253559, -0.924976)",fist
"(0, 0, 0)","(0.558678, -0.123932, 0.820073)","(0.710622, -0.265334, 0.651624)","(0.829136, -0.416002, 0.373465)","(0.670648, -0.386022, 0.633418)","(0.353878, -0.721716, 0.594892)","(0.504423, -0.507387, 0.698653)","(0.607463, -0.275151, 0.745171)","(0.577608, -0.362423, 0.73145)","(0.600141, 0.780164, 0.176561)","(-0.422822, 0.598069, -0.680834)","(-0.726055, 0.0323334, -0.686876)","(0.463977, -0.325613, 0.823834)","(0.627043, 0.766184, 0.140639)","(-0.324987, 0.52396, -0.787305)","(-0.654156, -0.0134851, -0.75624)","(0.33245, -0.320502, 0.886992)","(0.714463, 0.694849, 0.0820237)","(0.0169176, 0.421407, -0.906714)","(-0.379734, 0.0234127, -0.924799)",fist
"(0, 0, 0)","(0.558729, -0.123845, 0.820051)","(0.710691, -0.265226, 0.651593)","(0.829225, -0.415895, 0.373385)","(0.670741, -0.385917, 0.633384)","(0.354625, -0.721286, 0.594968)","(0.505677, -0.505757, 0.698928)","(0.608763, -0.272266, 0.745171)","(0.577702, -0.362333, 0.73142)","(0.600022, 0.780266, 0.176521)","(-0.422965, 0.597986, -0.680818)","(-0.7261, 0.0321977, -0.686835)","(0.464069, -0.325542, 0.82381)","(0.625989, 0.767402, 0.138676)","(-0.327187, 0.521448, -0.788061)","(-0.655013, -0.0161147, -0.755446)","(0.332545, -0.320452, 0.886975)","(0.714584, 0.694553, 0.0834581)","(0.0156074, 0.420259, -0.90727)","(-0.381359, 0.0212946, -0.924182)",fist
"(0, 0, 0)","(0.558765, -0.123779, 0.820037)","(0.710741, -0.265148, 0.651571)","(0.829294, -0.41582, 0.373317)","(0.67081, -0.385839, 0.633358)","(0.354984, -0.721133, 0.59494)","(0.506254, -0.505093, 0.698991)","(0.60936, -0.271056, 0.745124)","(0.577772, -0.362266, 0.731398)","(0.599931, 0.780343, 0.176489)","(-0.423076, 0.59792, -0.680807)","(-0.726136, 0.0320919, -0.686802)","(0.464139, -0.325488, 0.823792)","(0.625103, 0.768424, 0.13701)","(-0.329133, 0.519207, -0.78873)","(-0.6558, -0.0185227, -0.754707)","(0.332616, -0.320413, 0.886962)","(0.714703, 0.694278, 0.0847207)","(0.0144742, 0.419249, -0.907756)","(-0.382777, 0.0194475, -0.923636)",fist
